	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
KCTD12	 5.750165e-53	 0.3072152	0.398	0.122	 1.175391e-48	2	KCTD12
CCND2	 9.771922e-53	-0.3643620	0.079	0.378	 1.997479e-48	2	CCND2
ZNF428	 6.697771e-52	-0.3525305	0.108	0.419	 1.369091e-47	2	ZNF428
TSPO	 2.721028e-51	 0.2730624	0.328	0.084	 5.562054e-47	2	TSPO
CHCHD2P6	 9.730504e-50	-0.2883692	0.053	0.324	 1.989012e-45	2	CHCHD2P6
S100A6.1	 3.370701e-49	-0.5538356	0.213	0.513	 6.890051e-45	2	S100A6
MIF	 4.292726e-49	-0.3700302	0.132	0.444	 8.774762e-45	2	MIF
GNAS	 6.794770e-48	-0.3743449	0.191	0.514	 1.388919e-43	2	GNAS
BASP1	 1.271403e-47	 0.2566245	0.279	0.056	 2.598874e-43	2	BASP1
UBB.1	 2.169804e-47	-0.4194832	0.613	0.837	 4.435297e-43	2	UBB
EEF1A1P5	 4.569384e-47	-0.3682411	0.198	0.508	 9.340277e-43	2	EEF1A1P5
RPL13AP5	 5.411036e-47	-0.3949412	0.305	0.610	 1.106070e-42	2	RPL13AP5
CHCHD2	 3.107948e-46	-0.3723250	0.297	0.607	 6.352957e-42	2	CHCHD2
LITAF	 1.613838e-45	 0.2565616	0.303	0.085	 3.298847e-41	2	LITAF
ZFP36.2	 5.148835e-45	 0.3295201	0.556	0.247	 1.052473e-40	2	ZFP36
PRDX2	 9.773860e-45	-0.3216626	0.114	0.401	 1.997875e-40	2	PRDX2
RPS18.1	 1.994430e-43	-0.3869050	0.525	0.778	 4.076815e-39	2	RPS18
POSTN.1	 5.730066e-43	-0.3520846	0.090	0.360	 1.171283e-38	2	POSTN
AC079250.1	 9.541490e-43	-0.3544866	0.226	0.529	 1.950376e-38	2	AC079250.1
SCRG1	 1.430070e-42	-0.3149145	0.083	0.344	 2.923206e-38	2	SCRG1
RP11-459A10.1	 2.285797e-42	-0.2558053	0.050	0.289	 4.672397e-38	2	RP11-459A10.1
GPM6A	 4.284004e-42	-0.2831113	0.064	0.319	 8.756933e-38	2	GPM6A
RPS28P7	 9.623635e-42	-0.3653810	0.350	0.643	 1.967167e-37	2	RPS28P7
UBBP1	 1.200164e-41	-0.2941014	0.117	0.392	 2.453254e-37	2	UBBP1
S100B	 1.367055e-41	-0.3357876	0.128	0.401	 2.794396e-37	2	S100B
RPS7	 1.885275e-41	-0.3121250	0.156	0.439	 3.853690e-37	2	RPS7
ATP1A2	 2.186635e-41	-0.3299741	0.070	0.320	 4.469700e-37	2	ATP1A2
RP5-827C21.1	 7.053518e-41	-0.2831788	0.094	0.357	 1.441810e-36	2	RP5-827C21.1
CST3	 8.954439e-41	-0.5520549	0.710	0.856	 1.830377e-36	2	CST3
PPIAP22	 9.048050e-41	-0.2597465	0.079	0.330	 1.849512e-36	2	PPIAP22
NR4A1	 1.024038e-40	 0.3500101	0.490	0.224	 2.093236e-36	2	NR4A1
NFKBIA	 1.747410e-40	 0.2583393	0.303	0.085	 3.571881e-36	2	NFKBIA
IGFBP5	 1.849736e-40	-0.4518724	0.106	0.365	 3.781046e-36	2	IGFBP5
MAT2A	 7.500244e-40	 0.2963113	0.365	0.148	 1.533125e-35	2	MAT2A
LDHB	 1.022379e-39	-0.3351028	0.211	0.490	 2.089846e-35	2	LDHB
COX6A1P2	 1.224933e-39	-0.3089615	0.149	0.423	 2.503886e-35	2	COX6A1P2
MALAT1.2	 2.145477e-39	 0.4094856	0.908	0.718	 4.385570e-35	2	MALAT1
RPS2P46	 3.770636e-39	-0.2981514	0.125	0.389	 7.707557e-35	2	RPS2P46
RPS19P1.1	 7.054811e-39	-0.3643590	0.426	0.688	 1.442074e-34	2	RPS19P1
CD81	 2.442024e-38	 0.3217396	0.624	0.379	 4.991741e-34	2	CD81
BCYRN1.1	 1.363113e-37	-0.5303638	0.086	0.327	 2.786340e-33	2	BCYRN1
FTLP2	 1.748611e-37	 0.3066466	0.372	0.157	 3.574336e-33	2	FTLP2
RPLP0P6	 1.794123e-37	-0.3059118	0.176	0.445	 3.667368e-33	2	RPLP0P6
EGFR	 9.684739e-37	-0.3240025	0.092	0.334	 1.979658e-32	2	EGFR
YBX1.1	 2.038020e-36	-0.3422023	0.240	0.508	 4.165916e-32	2	YBX1
EEF2	 2.192263e-36	-0.3374947	0.361	0.636	 4.481204e-32	2	EEF2
RP11-169K16.8	 7.819611e-36	-0.3023393	0.207	0.477	 1.598407e-31	2	RP11-169K16.8
CTD-2192J16.15	 1.118459e-35	-0.3159909	0.228	0.497	 2.286241e-31	2	CTD-2192J16.15
PTMA.1	 1.343564e-35	-0.3851644	0.552	0.750	 2.746379e-31	2	PTMA
FXYD6	 3.788441e-35	-0.2836616	0.099	0.342	 7.743953e-31	2	FXYD6
RPL18AP3	 4.088222e-35	-0.3030635	0.200	0.470	 8.356734e-31	2	RPL18AP3
AC004453.8	 6.593886e-35	-0.3029111	0.187	0.439	 1.347856e-30	2	AC004453.8
RP11-234A1.1.1	 8.137725e-35	-0.3306735	0.365	0.630	 1.663432e-30	2	RP11-234A1.1
HIF1A	 1.150284e-34	 0.2606457	0.378	0.169	 2.351297e-30	2	HIF1A
NFIX	 1.412572e-34	-0.2750239	0.083	0.311	 2.887438e-30	2	NFIX
RPS19P3.1	 2.369671e-34	-0.3341565	0.380	0.632	 4.843843e-30	2	RPS19P3
RPS15AP1	 5.134656e-34	-0.2695833	0.161	0.421	 1.049575e-29	2	RPS15AP1
SEPW1	 8.973636e-34	-0.2679975	0.134	0.381	 1.834301e-29	2	SEPW1
NCAN	 1.506359e-33	-0.2902764	0.066	0.282	 3.079149e-29	2	NCAN
HSPA1A.2	 3.170951e-33	 0.4739493	0.653	0.487	 6.481741e-29	2	HSPA1A
ACTG1	 5.087477e-33	-0.3425085	0.629	0.827	 1.039931e-28	2	ACTG1
COX6A1	 7.232006e-33	-0.3078174	0.262	0.521	 1.478294e-28	2	COX6A1
LSM7	 9.207872e-33	-0.2864356	0.160	0.406	 1.882181e-28	2	LSM7
TBCB	 2.587199e-32	-0.2664136	0.156	0.409	 5.288494e-28	2	TBCB
PTMAP5	 2.877838e-32	-0.2712659	0.147	0.386	 5.882589e-28	2	PTMAP5
UBE2S.1	 5.145775e-32	-0.3017574	0.114	0.344	 1.051848e-27	2	UBE2S
RPL32	 1.342812e-31	-0.3355153	0.528	0.744	 2.744843e-27	2	RPL32
CTC-575D19.1	 1.461455e-31	-0.2902524	0.211	0.457	 2.987359e-27	2	CTC-575D19.1
UBC	 2.614958e-31	 0.3061376	0.789	0.651	 5.345236e-27	2	UBC
RPL35A	 3.098498e-31	-0.3174614	0.472	0.706	 6.333639e-27	2	RPL35A
FADS2	 3.551719e-31	-0.2581470	0.044	0.235	 7.260069e-27	2	FADS2
RP11-393N4.2	 7.289401e-31	-0.2542818	0.123	0.351	 1.490027e-26	2	RP11-393N4.2
APP	 1.010944e-30	-0.2587470	0.114	0.339	 2.066470e-26	2	APP
SNRPD2	 1.270590e-30	-0.3070860	0.283	0.515	 2.597214e-26	2	SNRPD2
ID2	 4.957256e-30	 0.2815014	0.407	0.184	 1.013313e-25	2	ID2
STMN1.1	 5.130126e-30	-0.3101804	0.224	0.469	 1.048649e-25	2	STMN1
RPL13A	 1.371082e-29	-0.2915694	0.734	0.872	 2.802629e-25	2	RPL13A
RPLP0	 4.170860e-29	-0.3110114	0.453	0.685	 8.525654e-25	2	RPLP0
LRRC75A-AS1	 4.340208e-29	-0.2694502	0.180	0.418	 8.871819e-25	2	LRRC75A-AS1
HLA-A	 5.829474e-29	 0.3078413	0.694	0.488	 1.191603e-24	2	HLA-A
HMGB1.1	 8.488731e-29	-0.3437974	0.261	0.487	 1.735181e-24	2	HMGB1
SC22CB-1E7.1	 1.155032e-28	-0.2726363	0.187	0.413	 2.361001e-24	2	SC22CB-1E7.1
HNRNPA1.1	 1.288353e-28	-0.2962170	0.372	0.611	 2.633523e-24	2	HNRNPA1
AC016739.2	 1.394998e-28	-0.2899215	0.541	0.764	 2.851516e-24	2	AC016739.2
RPL36.1	 2.050295e-28	-0.3172855	0.541	0.739	 4.191009e-24	2	RPL36
YWHAE	 2.760678e-28	-0.2840415	0.266	0.506	 5.643103e-24	2	YWHAE
COX7A2	 3.037238e-28	-0.2638825	0.220	0.461	 6.208418e-24	2	COX7A2
RPL26P19	 3.894350e-28	-0.2792993	0.239	0.472	 7.960441e-24	2	RPL26P19
TCEB2	 4.520544e-28	-0.2727057	0.226	0.463	 9.240444e-24	2	TCEB2
PPDPF.1	 6.915730e-28	-0.2711538	0.169	0.386	 1.413644e-23	2	PPDPF
CTD-3035D6.1	 3.218240e-27	-0.2510216	0.202	0.427	 6.578404e-23	2	CTD-3035D6.1
COX8A.1	 1.785424e-26	-0.2565159	0.224	0.457	 3.649586e-22	2	COX8A
HSPA8	 2.102615e-26	 0.2784792	0.684	0.553	 4.297956e-22	2	HSPA8
NDUFS5	 2.153181e-26	-0.2688080	0.233	0.459	 4.401318e-22	2	NDUFS5
SPARCL1	 2.206372e-26	-0.3769270	0.143	0.339	 4.510046e-22	2	SPARCL1
OAZ1	 2.776349e-26	 0.2619267	0.617	0.444	 5.675135e-22	2	OAZ1
RPS28	 2.931675e-26	-0.2634193	0.712	0.877	 5.992637e-22	2	RPS28
RPS11P5	 3.591904e-26	-0.2573599	0.246	0.473	 7.342212e-22	2	RPS11P5
EIF1	 3.931393e-26	 0.2577591	0.679	0.553	 8.036161e-22	2	EIF1
ITM2C.1	 6.289511e-26	-0.3368336	0.119	0.315	 1.285639e-21	2	ITM2C
GSTP1	 9.083288e-26	-0.2661749	0.261	0.484	 1.856715e-21	2	GSTP1
NUCKS1.1	 2.458513e-25	-0.2639972	0.165	0.379	 5.025447e-21	2	NUCKS1
CIRBP	 2.951759e-25	-0.2813126	0.345	0.577	 6.033691e-21	2	CIRBP
CPE	 3.963591e-25	-0.2690072	0.090	0.279	 8.101977e-21	2	CPE
TUBB.1	 6.257719e-25	-0.3175863	0.301	0.517	 1.279140e-20	2	TUBB
SUB1	 7.864842e-25	-0.2501652	0.200	0.418	 1.607652e-20	2	SUB1
RPS16	 2.276476e-24	-0.2653692	0.661	0.821	 4.653344e-20	2	RPS16
UQCR11	 4.138675e-24	-0.2760067	0.409	0.629	 8.459866e-20	2	UQCR11
RPS6	 1.542805e-23	 0.2528081	0.571	0.397	 3.153648e-19	2	RPS6
RPS19	 3.919036e-23	-0.2546578	0.853	0.926	 8.010901e-19	2	RPS19
RPL23A	 1.563626e-22	-0.2664110	0.411	0.614	 3.196207e-18	2	RPL23A
RPL41	 2.651260e-22	-0.2524217	0.815	0.909	 5.419441e-18	2	RPL41
RPL18A.1	 3.007069e-22	-0.2739151	0.593	0.759	 6.146749e-18	2	RPL18A
TUBA1B.1	 3.382480e-22	-0.3776630	0.514	0.680	 6.914126e-18	2	TUBA1B
COX6C	 3.423880e-22	-0.2640453	0.376	0.583	 6.998753e-18	2	COX6C
VIM	 4.651354e-22	-0.3200499	0.484	0.651	 9.507833e-18	2	VIM
LGALS1.1	 2.254082e-21	-0.3277983	0.382	0.570	 4.607568e-17	2	LGALS1
RPS26	 2.475761e-21	-0.2626152	0.534	0.707	 5.060703e-17	2	RPS26
GNB2L1	 3.887072e-21	-0.2659502	0.450	0.642	 7.945564e-17	2	GNB2L1
DYNLL1	 4.474713e-21	-0.2547954	0.306	0.491	 9.146760e-17	2	DYNLL1
AQP4.2	 1.552129e-20	-0.3453198	0.086	0.235	 3.172707e-16	2	AQP4
TMSB10	 2.697851e-20	 0.2536185	0.846	0.716	 5.514678e-16	2	TMSB10
GFAP.2	 3.300877e-19	-0.5165310	0.218	0.339	 6.747323e-15	2	GFAP
CRYAB.2	 3.415807e-19	-0.7721631	0.382	0.507	 6.982252e-15	2	CRYAB
MT1X.2	 6.688060e-19	-0.3576044	0.152	0.313	 1.367106e-14	2	MT1X
CHI3L1.2	 7.257994e-17	-0.3972863	0.114	0.258	 1.483607e-12	2	CHI3L1
MT2P1	 1.411154e-14	-0.2833432	0.163	0.314	 2.884540e-10	2	MT2P1
ID3.2	 7.005179e-13	-0.2603159	0.106	0.199	 1.431929e-08	2	ID3
IGFBP7.2	 1.298997e-11	-0.3356101	0.105	0.204	 2.655280e-07	2	IGFBP7
MT2A.2	 2.583664e-08	-0.3302187	0.611	0.715	 5.281268e-04	2	MT2A
EGR1.2	 6.732313e-08	-0.2591347	0.215	0.316	 1.376152e-03	2	EGR1
TUBA1A.2	 3.437564e-80	 0.6143839	0.954	0.746	 7.026725e-76	3	TUBA1A
RP11-161M6.2	 2.219413e-53	 0.3854821	0.291	0.052	 4.536701e-49	3	RP11-161M6.2
TUBB4A	 1.278585e-51	 0.2876913	0.267	0.034	 2.613556e-47	3	TUBB4A
SMOC1	 3.055193e-49	 0.3195022	0.350	0.074	 6.245120e-45	3	SMOC1
SHD	 3.518365e-48	 0.2532946	0.259	0.030	 7.191890e-44	3	SHD
CST3.1	 1.796463e-45	-0.6549121	0.652	0.855	 3.672150e-41	3	CST3
SOX8	 9.531181e-42	 0.2943090	0.323	0.075	 1.948269e-37	3	SOX8
MT2A.3	 3.163622e-41	-0.8336598	0.466	0.725	 6.466759e-37	3	MT2A
MARCKSL1.1	 3.168011e-41	 0.3893330	0.631	0.335	 6.475731e-37	3	MARCKSL1
CNP	 8.944479e-41	 0.3257229	0.356	0.126	 1.828341e-36	3	CNP
PLP1	 2.508059e-39	 0.4776124	0.272	0.087	 5.126724e-35	3	PLP1
DLL3	 4.028244e-39	 0.4130048	0.375	0.109	 8.234133e-35	3	DLL3
VIM.1	 4.588198e-39	-0.5175052	0.342	0.658	 9.378736e-35	3	VIM
SOX4	 5.144942e-37	 0.3675201	0.482	0.183	 1.051678e-32	3	SOX4
HMGCS1	 6.079470e-37	 0.2961750	0.291	0.084	 1.242705e-32	3	HMGCS1
GAPDH.1	 1.442288e-36	-0.4559413	0.825	0.928	 2.948182e-32	3	GAPDH
NNAT	 1.411954e-35	 0.2712606	0.294	0.061	 2.886176e-31	3	NNAT
TMSB4X.2	 3.446242e-35	-0.4725509	0.787	0.921	 7.044464e-31	3	TMSB4X
NCAM1	 5.287420e-34	 0.3178933	0.410	0.180	 1.080802e-29	3	NCAM1
MT2P1.1	 7.002779e-34	-0.4503824	0.057	0.318	 1.431438e-29	3	MT2P1
B2M.3	 6.840775e-32	-0.6416391	0.332	0.598	 1.398323e-27	3	B2M
APOE.3	 4.080888e-29	-0.8722627	0.208	0.413	 8.341743e-25	3	APOE
SOX11	 4.346790e-29	 0.2566795	0.329	0.097	 8.885274e-25	3	SOX11
HLA-B.3	 1.452350e-28	-0.5535120	0.224	0.484	 2.968748e-24	3	HLA-B
GADD45G	 8.235951e-28	 0.2579115	0.302	0.086	 1.683511e-23	3	GADD45G
HLA-A.1	 1.446944e-27	-0.3688499	0.264	0.545	 2.957699e-23	3	HLA-A
C3.3	 1.389937e-23	-0.3652497	0.019	0.188	 2.841171e-19	3	C3
MT3.2	 3.772030e-23	-0.4690632	0.493	0.705	 7.710406e-19	3	MT3
SPARC.2	 7.361478e-23	-0.5387338	0.321	0.549	 1.504760e-18	3	SPARC
CD74.3	 2.937936e-21	-0.7784387	0.124	0.265	 6.005434e-17	3	CD74
A2M.3	 1.128568e-20	-0.3453884	0.054	0.228	 2.306907e-16	3	A2M
C1QB.3	 1.266777e-20	-0.6427494	0.102	0.232	 2.589419e-16	3	C1QB
MT1XP1	 2.317043e-20	-0.2501255	0.035	0.208	 4.736268e-16	3	MT1XP1
HLA-DRB1.3	 3.003957e-20	-0.3780209	0.035	0.190	 6.140388e-16	3	HLA-DRB1
CTSB.3	 1.425874e-19	-0.4122859	0.111	0.288	 2.914629e-15	3	CTSB
LGALS1.2	 5.458726e-19	-0.3658243	0.369	0.562	 1.115818e-14	3	LGALS1
HLA-C.2	 5.993077e-18	-0.3006517	0.132	0.329	 1.225045e-13	3	HLA-C
SRGN.3	 6.019972e-18	-0.3998962	0.062	0.207	 1.230542e-13	3	SRGN
MT1X.3	 1.140413e-17	-0.3863202	0.119	0.309	 2.331118e-13	3	MT1X
FCGBP.3	 2.197788e-17	-0.5726613	0.092	0.225	 4.492498e-13	3	FCGBP
JUNB.2	 6.737715e-17	-0.3046394	0.151	0.351	 1.377256e-12	3	JUNB
APOC1.3	 1.396530e-16	-0.5022760	0.119	0.248	 2.854646e-12	3	APOC1
MARCKS	 1.760543e-16	 0.2622607	0.604	0.448	 3.598727e-12	3	MARCKS
SPARCL1.1	 3.039677e-16	-0.3506795	0.148	0.329	 6.213403e-12	3	SPARCL1
HLA-DRA.3	 7.776214e-16	-0.4993510	0.127	0.262	 1.589536e-11	3	HLA-DRA
C1QA.3	 1.528658e-15	-0.3323319	0.059	0.184	 3.124730e-11	3	C1QA
HLA-DPA1.3	 2.530025e-15	-0.2615699	0.040	0.168	 5.171623e-11	3	HLA-DPA1
CD63	 5.405121e-15	-0.2567806	0.337	0.537	 1.104861e-10	3	CD63
SPP1.3	 6.845795e-15	-1.1416841	0.412	0.518	 1.399349e-10	3	SPP1
AQP4.3	 1.492195e-14	-0.3437836	0.084	0.227	 3.050195e-10	3	AQP4
TUBA1B.2	 3.849559e-14	-0.3308147	0.588	0.663	 7.868884e-10	3	TUBA1B
SAT1.3	 4.249789e-14	-0.3379954	0.140	0.274	 8.686994e-10	3	SAT1
LAPTM5.3	 6.400507e-14	-0.2542213	0.046	0.161	 1.308328e-09	3	LAPTM5
IGFBP2.1	 6.692746e-14	-0.3523779	0.173	0.350	 1.368064e-09	3	IGFBP2
ZFP36.3	 1.163704e-13	-0.3120198	0.151	0.307	 2.378727e-09	3	ZFP36
EGR1.3	 2.051077e-13	-0.3808088	0.154	0.318	 4.192607e-09	3	EGR1
PTMA.2	 2.405428e-13	 0.2529298	0.849	0.708	 4.916936e-09	3	PTMA
PSAP.3	 1.925264e-12	-0.3219850	0.240	0.390	 3.935432e-08	3	PSAP
CLU.3	 9.211952e-12	-0.4917978	0.356	0.488	 1.883015e-07	3	CLU
GPX1.2	 2.130031e-11	-0.2845922	0.259	0.361	 4.353996e-07	3	GPX1
ITM2C.2	 4.250142e-11	-0.2746093	0.154	0.301	 8.687715e-07	3	ITM2C
CHI3L1.3	 5.533816e-11	-0.3830398	0.121	0.250	 1.131167e-06	3	CHI3L1
ID3.3	 5.737251e-11	-0.2756170	0.073	0.198	 1.172752e-06	3	ID3
FOS.2	 7.644877e-11	-0.3940220	0.342	0.485	 1.562689e-06	3	FOS
CTSD.3	 1.268423e-10	-0.2765723	0.156	0.276	 2.592784e-06	3	CTSD
CCL4.3	 4.164829e-10	-0.3381194	0.078	0.169	 8.513327e-06	3	CCL4
BCYRN1.2	 1.191220e-09	-0.3759805	0.181	0.305	 2.434973e-05	3	BCYRN1
NEAT1.3	 4.697636e-09	-0.2560093	0.129	0.235	 9.602437e-05	3	NEAT1
GFAP.3	 6.234836e-09	-0.3800350	0.305	0.324	 1.274463e-04	3	GFAP
IGFBP7.3	 1.102809e-08	-0.3346181	0.102	0.199	 2.254252e-04	3	IGFBP7
CRYAB.4	 0.000000e+00	 2.2189399	0.994	0.435	 0.000000e+00	4	CRYAB
GFAP.4	 0.000000e+00	 1.6330456	0.972	0.253	 0.000000e+00	4	GFAP
ID3.4	9.367644e-272	 1.2106789	0.860	0.113	1.914840e-267	4	ID3
ITM2C.3	8.737036e-252	 1.0857273	0.879	0.223	1.785938e-247	4	ITM2C
CLU.4	8.532602e-237	 1.3055621	0.978	0.421	1.744149e-232	4	CLU
AQP4.4	1.599255e-233	 1.1812792	0.879	0.142	3.269036e-229	4	AQP4
FOS.3	2.003098e-209	 1.2042864	0.923	0.423	4.094533e-205	4	FOS
APOE.4	2.343220e-176	 1.3094133	0.950	0.333	4.789776e-172	4	APOE
EGR1.4	2.849627e-164	 1.1234558	0.826	0.246	5.824923e-160	4	EGR1
GJA1	6.678425e-150	 0.7951446	0.645	0.082	1.365137e-145	4	GJA1
C1orf61.2	3.515700e-148	 0.8951633	0.906	0.431	7.186443e-144	4	C1orf61
CNN3.1	7.805698e-144	 0.7855975	0.815	0.301	1.595563e-139	4	CNN3
HSPB8	5.069052e-141	 0.5252827	0.523	0.030	1.036165e-136	4	HSPB8
S100A6.2	2.832341e-130	 0.9127368	0.848	0.429	5.789588e-126	4	S100A6
SPARCL1.2	3.781259e-124	 0.8918722	0.777	0.261	7.729271e-120	4	SPARCL1
FADS2.1	3.865412e-124	 0.6937904	0.664	0.158	7.901288e-120	4	FADS2
ZFP36.4	3.501614e-121	 0.8791630	0.738	0.244	7.157648e-117	4	ZFP36
JUNB.3	1.225586e-107	 0.7449169	0.771	0.284	2.505220e-103	4	JUNB
ID4	2.367916e-102	 0.4777866	0.477	0.048	 4.840257e-98	4	ID4
SOD2	3.100816e-100	 0.6974858	0.598	0.133	 6.338379e-96	4	SOD2
MT1X.4	 2.178925e-90	 0.7629411	0.738	0.242	 4.453940e-86	4	MT1X
CD44	 5.479372e-86	 0.3967616	0.364	0.025	 1.120038e-81	4	CD44
CYR61	 1.086256e-78	 0.5441193	0.474	0.090	 2.220415e-74	4	CYR61
AQP1	 8.802555e-78	 0.4765922	0.380	0.035	 1.799330e-73	4	AQP1
FAM107A	 2.139098e-77	 0.3514125	0.320	0.019	 4.372529e-73	4	FAM107A
MT1G	 1.320606e-75	 0.5797056	0.567	0.140	 2.699452e-71	4	MT1G
CHI3L1.4	 3.511215e-75	 0.8011062	0.647	0.194	 7.177275e-71	4	CHI3L1
JUN.1	 1.339059e-72	 0.6570527	0.647	0.252	 2.737171e-68	4	JUN
RHOB	 1.527226e-71	 0.5122086	0.606	0.173	 3.121803e-67	4	RHOB
CEBPD	 3.396007e-70	 0.5795163	0.606	0.214	 6.941779e-66	4	CEBPD
HSPA1B.1	 3.972570e-70	 0.7320776	0.804	0.433	 8.120330e-66	4	HSPA1B
TIMP3	 3.250959e-66	 0.5118756	0.598	0.183	 6.645284e-62	4	TIMP3
GPM6B.1	 2.146828e-65	 0.5207217	0.744	0.341	 4.388331e-61	4	GPM6B
NUDT4	 9.734565e-63	 0.4832056	0.490	0.157	 1.989843e-58	4	NUDT4
ZFP36L2	 4.327874e-62	 0.5413668	0.559	0.199	 8.846608e-58	4	ZFP36L2
MASP1	 1.489808e-61	 0.3110568	0.342	0.043	 3.045316e-57	4	MASP1
IFITM3	 2.047239e-61	 0.5065370	0.576	0.194	 4.184761e-57	4	IFITM3
ALDOC	 3.686893e-60	 0.4668312	0.518	0.135	 7.536379e-56	4	ALDOC
DCLK1	 7.446936e-60	 0.3674690	0.408	0.083	 1.522228e-55	4	DCLK1
GADD45B.3	 5.044733e-59	 0.5012241	0.590	0.181	 1.031194e-54	4	GADD45B
GEM	 5.881552e-58	 0.3254220	0.289	0.030	 1.202248e-53	4	GEM
EMP1	 1.586656e-56	 0.4129004	0.419	0.108	 3.243284e-52	4	EMP1
MYBPC1	 3.437704e-55	 0.2853736	0.325	0.041	 7.027010e-51	4	MYBPC1
UG0898H09	 4.727108e-53	 0.2912849	0.322	0.044	 9.662681e-49	4	UG0898H09
MAOB	 5.079171e-53	 0.2501524	0.275	0.028	 1.038233e-48	4	MAOB
DPYSL2	 1.183257e-51	 0.4112976	0.579	0.214	 2.418695e-47	4	DPYSL2
MT1E	 3.949875e-50	 0.4428995	0.556	0.193	 8.073940e-46	4	MT1E
FOSB	 6.398229e-50	 0.5411570	0.523	0.273	 1.307862e-45	4	FOSB
C1R	 6.985710e-49	 0.2574528	0.253	0.025	 1.427949e-44	4	C1R
ATP1B1	 3.050390e-47	 0.2857224	0.306	0.053	 6.235302e-43	4	ATP1B1
AHCYL1	 9.302085e-47	 0.3319902	0.377	0.091	 1.901439e-42	4	AHCYL1
GADD45A	 5.371099e-46	 0.3306549	0.372	0.085	 1.097906e-41	4	GADD45A
LRIG1	 8.364904e-45	 0.3097493	0.314	0.069	 1.709870e-40	4	LRIG1
CTGF	 9.425669e-45	 0.4522040	0.369	0.081	 1.926701e-40	4	CTGF
DCLK2	 3.760904e-43	 0.3527246	0.466	0.154	 7.687663e-39	4	DCLK2
NFIA	 5.516562e-42	 0.3776440	0.526	0.191	 1.127640e-37	4	NFIA
NCAN.1	 2.834764e-41	 0.4366718	0.537	0.220	 5.794541e-37	4	NCAN
MT1F	 4.450043e-40	 0.2646788	0.331	0.074	 9.096333e-36	4	MT1F
ATP1B2	 4.842578e-40	 0.3292475	0.416	0.119	 9.898714e-36	4	ATP1B2
SOX9	 5.391442e-40	 0.3407085	0.399	0.125	 1.102065e-35	4	SOX9
CPE.1	 1.058553e-39	 0.3770235	0.567	0.218	 2.163788e-35	4	CPE
DNER	 8.690262e-39	 0.2591739	0.306	0.061	 1.776376e-34	4	DNER
MT1XP1.1	 9.119524e-39	 0.3774417	0.471	0.161	 1.864122e-34	4	MT1XP1
DTNA	 1.087139e-38	 0.3007866	0.391	0.105	 2.222220e-34	4	DTNA
FTH1.2	 1.971647e-38	 0.3324038	0.981	0.902	 4.030244e-34	4	FTH1
BAALC	 4.590481e-38	 0.3178570	0.402	0.122	 9.383401e-34	4	BAALC
LHFP	 1.352595e-37	 0.2619497	0.317	0.072	 2.764840e-33	4	LHFP
AGT	 9.999505e-36	 0.3199166	0.433	0.132	 2.043999e-31	4	AGT
MGP	 1.101858e-35	 0.3066620	0.253	0.045	 2.252309e-31	4	MGP
S100A10	 5.388954e-35	 0.3168664	0.435	0.150	 1.101556e-30	4	S100A10
DNAJB1	 2.315370e-34	 0.4252710	0.576	0.311	 4.732847e-30	4	DNAJB1
DDR1	 3.585874e-34	 0.2792469	0.402	0.130	 7.329885e-30	4	DDR1
TAGLN	 4.495413e-34	 0.2921452	0.251	0.043	 9.189074e-30	4	TAGLN
RPS19.1	 1.575336e-33	-0.4071931	0.796	0.928	 3.220143e-29	4	RPS19
PNRC1	 2.376551e-33	 0.3102685	0.375	0.149	 4.857907e-29	4	PNRC1
PTTG1IP	 2.804628e-32	 0.2867845	0.380	0.132	 5.732941e-28	4	PTTG1IP
TUBA1B.3	 1.936136e-31	-0.5397276	0.449	0.678	 3.957655e-27	4	TUBA1B
RPS2.3	 1.715803e-30	-0.4516433	0.620	0.812	 3.507273e-26	4	RPS2
TTYH1	 4.028528e-30	 0.2721983	0.416	0.145	 8.234714e-26	4	TTYH1
HSPA1A.3	 1.064333e-29	 0.4893293	0.708	0.490	 2.175603e-25	4	HSPA1A
SDC3	 6.526094e-29	 0.2909556	0.419	0.157	 1.333999e-24	4	SDC3
RPL37A	 2.264135e-28	-0.3742159	0.634	0.843	 4.628119e-24	4	RPL37A
ATP1A2.1	 2.306171e-28	 0.3431810	0.537	0.256	 4.714045e-24	4	ATP1A2
RPL10	 3.781076e-28	-0.3960445	0.598	0.814	 7.728897e-24	4	RPL10
NR4A1.1	 7.194863e-28	 0.3565477	0.493	0.238	 1.470702e-23	4	NR4A1
CD81.1	 2.690695e-27	 0.3268351	0.678	0.386	 5.500049e-23	4	CD81
NLRP1	 6.508637e-27	 0.2529047	0.333	0.111	 1.330430e-22	4	NLRP1
TSC22D4	 9.910381e-26	 0.2906022	0.471	0.214	 2.025781e-21	4	TSC22D4
PTMA.3	 2.006067e-25	-0.4187608	0.540	0.741	 4.100602e-21	4	PTMA
BCAN.1	 7.365984e-25	 0.3680458	0.854	0.621	 1.505681e-20	4	BCAN
RPS15.3	 8.982108e-25	-0.3750143	0.559	0.733	 1.836033e-20	4	RPS15
IFI6	 2.055466e-24	 0.3609846	0.413	0.186	 4.201578e-20	4	IFI6
RPL35	 2.089997e-24	-0.3596152	0.532	0.717	 4.272162e-20	4	RPL35
