	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
ADGRG1.1	 2.411126e-20	 0.3335625	0.533	0.284	 4.892415e-16	5	ADGRG1
NNAT.1	 2.831458e-20	-0.4024176	0.155	0.443	 5.745311e-16	5	NNAT
CD24.1	 3.433859e-20	-0.3824800	0.151	0.421	 6.967643e-16	5	CD24
HES6.3	 1.155088e-19	-0.3425649	0.055	0.275	 2.343788e-15	5	HES6
FOSB	 1.167363e-19	 0.2966802	0.210	0.042	 2.368697e-15	5	FOSB
COX7A2	 1.825117e-19	-0.3976090	0.581	0.774	 3.703344e-15	5	COX7A2
CALM3.1	 4.419625e-19	-0.3658482	0.234	0.490	 8.967860e-15	5	CALM3
TXN.1	 5.730019e-19	-0.4016261	0.296	0.570	 1.162678e-14	5	TXN
TUBA1B.2	 8.978258e-19	-0.4891766	0.777	0.874	 1.821778e-14	5	TUBA1B
NEAT1	 1.120917e-18	 0.4540264	0.306	0.092	 2.274452e-14	5	NEAT1
PTN.2	 2.626466e-18	 0.3531670	0.804	0.558	 5.329361e-14	5	PTN
GADD45G.1	 5.780268e-18	-0.2793096	0.034	0.237	 1.172874e-13	5	GADD45G
HSPA1A.2	 9.930852e-18	 0.4476255	0.502	0.266	 2.015069e-13	5	HSPA1A
TUBB2A.3	 1.070805e-17	-0.4808622	0.261	0.519	 2.172771e-13	5	TUBB2A
PAFAH1B3.1	 1.467162e-17	-0.3158905	0.158	0.418	 2.977019e-13	5	PAFAH1B3
HMGB2.2	 1.793631e-17	-0.4293789	0.089	0.289	 3.639457e-13	5	HMGB2
HAP1.2	 1.954560e-17	-0.3706137	0.244	0.487	 3.965999e-13	5	HAP1
HMGN2.2	 2.275005e-17	-0.4297384	0.220	0.469	 4.616213e-13	5	HMGN2
DPYSL3.1	 2.909578e-17	-0.3754338	0.223	0.465	 5.903824e-13	5	DPYSL3
HNRNPA1.1	 4.081305e-17	-0.3679947	0.581	0.796	 8.281375e-13	5	HNRNPA1
JUND	 4.152334e-17	 0.3103405	0.392	0.213	 8.425501e-13	5	JUND
HNRNPD	 4.672216e-17	-0.3682037	0.340	0.598	 9.480393e-13	5	HNRNPD
DNAJB1	 6.339089e-17	 0.3898758	0.409	0.195	 1.286264e-12	5	DNAJB1
TERF2IP.1	 2.649594e-16	-0.3449094	0.192	0.415	 5.376291e-12	5	TERF2IP
H2AFY	 3.013395e-16	-0.3062163	0.223	0.477	 6.114480e-12	5	H2AFY
H2AFZ.2	 5.773808e-16	-0.3824718	0.271	0.487	 1.171563e-11	5	H2AFZ
UBE2C.3	 7.136888e-16	-0.3552105	0.021	0.174	 1.448146e-11	5	UBE2C
RHOB	 7.239409e-16	 0.2979386	0.402	0.196	 1.468949e-11	5	RHOB
CCNI.1	 1.188186e-15	-0.3710758	0.258	0.509	 2.410948e-11	5	CCNI
DLX6-AS1.5	 2.443668e-15	-0.5275153	0.014	0.166	 4.958447e-11	5	DLX6-AS1
CBX3.1	 2.661229e-15	-0.3102807	0.241	0.486	 5.399899e-11	5	CBX3
PMP2.1	 2.902715e-15	 0.3046110	0.485	0.250	 5.889900e-11	5	PMP2
SOD2	 5.432822e-15	 0.3916973	0.275	0.100	 1.102374e-10	5	SOD2
MAP1B.3	 9.238695e-15	-0.3738967	0.251	0.474	 1.874624e-10	5	MAP1B
STMN4.4	 1.242808e-14	-0.4242153	0.158	0.378	 2.521782e-10	5	STMN4
HMGB1.2	 1.324360e-14	-0.4028456	0.399	0.581	 2.687259e-10	5	HMGB1
SOX2.1	 1.346261e-14	 0.3227053	0.581	0.410	 2.731697e-10	5	SOX2
HSPB1.1	 1.458873e-14	 0.3149008	0.447	0.219	 2.960200e-10	5	HSPB1
PPIA	 2.190064e-14	-0.2898294	0.952	0.959	 4.443860e-10	5	PPIA
TRA2B	 5.052621e-14	-0.3000510	0.230	0.461	 1.025227e-09	5	TRA2B
QKI.1	 7.151518e-14	 0.2664479	0.595	0.383	 1.451114e-09	5	QKI
UCHL1.4	 9.972673e-14	-0.4222725	0.454	0.629	 2.023555e-09	5	UCHL1
FABP7	 1.170749e-13	 0.2781918	0.313	0.136	 2.375567e-09	5	FABP7
SET	 1.228394e-13	-0.3263547	0.375	0.608	 2.492535e-09	5	SET
ODC1	 1.265931e-13	-0.2702438	0.131	0.348	 2.568700e-09	5	ODC1
CALM1.2	 1.480663e-13	-0.3695830	0.512	0.691	 3.004413e-09	5	CALM1
CRMP1.1	 1.959855e-13	-0.2503349	0.093	0.287	 3.976741e-09	5	CRMP1
TOP2A.2	 2.081029e-13	-0.2793665	0.021	0.161	 4.222616e-09	5	TOP2A
TMPO.1	 3.799517e-13	-0.2942126	0.110	0.298	 7.709600e-09	5	TMPO
CD63.2	 5.201626e-13	 0.3045730	0.601	0.417	 1.055462e-08	5	CD63
CFL1	 5.392309e-13	-0.2808822	0.608	0.753	 1.094153e-08	5	CFL1
EIF4G2.1	 1.121005e-12	-0.2821039	0.206	0.425	 2.274632e-08	5	EIF4G2
RPS2.2	 1.970600e-12	-0.2828385	0.945	0.974	 3.998544e-08	5	RPS2
TTC3.1	 1.975875e-12	-0.2957558	0.247	0.471	 4.009248e-08	5	TTC3
A2M	 4.592487e-12	 0.3751633	0.189	0.050	 9.318614e-08	5	A2M
PTTG1.3	 4.926858e-12	-0.4097770	0.079	0.225	 9.997088e-08	5	PTTG1
NSG1.1	 8.376370e-12	-0.3049516	0.137	0.338	 1.699649e-07	5	NSG1
CCND2.1	 1.562793e-11	-0.3228342	0.230	0.420	 3.171064e-07	5	CCND2
YWHAG.1	 1.899622e-11	-0.2592484	0.199	0.401	 3.854523e-07	5	YWHAG
CKB.3	 2.345353e-11	-0.3474376	0.856	0.885	 4.758956e-07	5	CKB
NDUFS5	 2.889455e-11	-0.2624577	0.515	0.710	 5.862993e-07	5	NDUFS5
PGRMC1.1	 3.088816e-11	-0.2586478	0.155	0.344	 6.267516e-07	5	PGRMC1
KCTD12.4	 3.744271e-11	-0.4081120	0.052	0.193	 7.597500e-07	5	KCTD12
C12orf57	 4.623831e-11	-0.2606042	0.306	0.515	 9.382215e-07	5	C12orf57
BEX1.1	 9.497091e-11	-0.2757958	0.261	0.468	 1.927055e-06	5	BEX1
TCF4.2	 1.090007e-10	-0.3424119	0.323	0.483	 2.211734e-06	5	TCF4
MEG3.4	 1.200596e-10	-0.4506188	0.213	0.376	 2.436130e-06	5	MEG3
NREP.3	 2.983054e-10	-0.2646651	0.107	0.262	 6.052916e-06	5	NREP
TUBB4B.1	 1.652799e-09	-0.2577005	0.165	0.308	 3.353694e-05	5	TUBB4B
HNRNPA2B1.1	 2.366897e-08	-0.2531295	0.832	0.886	 4.802672e-04	5	HNRNPA2B1
LMO4.2	 1.048989e-06	-0.2986208	0.203	0.318	 2.128504e-02	5	LMO4
CHI3L1	 3.221345e-06	 0.4057599	0.131	0.044	 6.536431e-02	5	CHI3L1
VIM.6	1.924633e-140	 1.5107799	0.905	0.145	3.905273e-136	6	VIM
FTL.3	 1.507293e-92	 1.0957989	0.933	0.790	 3.058448e-88	6	FTL
TUBA1A.2	 3.025464e-91	-1.1979791	0.814	0.983	 6.138969e-87	6	TUBA1A
LGALS3	 2.947680e-89	 0.8408114	0.543	0.040	 5.981137e-85	6	LGALS3
S100A10	 2.360677e-81	 0.8301641	0.500	0.033	 4.790049e-77	6	S100A10
CHI3L1.1	 4.113277e-80	 1.3772358	0.462	0.022	 8.346251e-76	6	CHI3L1
CD44	 2.832334e-75	 0.6613438	0.448	0.023	 5.747090e-71	6	CD44
CLU.6	 4.649924e-72	 0.9699145	0.767	0.167	 9.435160e-68	6	CLU
ANXA2	 1.494081e-68	 0.6061417	0.510	0.050	 3.031639e-64	6	ANXA2
VEGFA	 2.103510e-67	 0.8520422	0.533	0.078	 4.268233e-63	6	VEGFA
TNC.1	 8.017430e-67	 0.7342516	0.529	0.058	 1.626817e-62	6	TNC
ANGPTL4	 9.609292e-64	 0.6882450	0.305	0.007	 1.949821e-59	6	ANGPTL4
STMN1.3	 8.776320e-61	-1.0227900	0.362	0.824	 1.780803e-56	6	STMN1
C8orf4	 1.962187e-58	 0.5135557	0.376	0.021	 3.981473e-54	6	C8orf4
MT1X.6	 2.753488e-58	 1.2920484	0.600	0.126	 5.587103e-54	6	MT1X
GAPDH.1	 4.262983e-57	 0.7858756	0.990	0.971	 8.650018e-53	6	GAPDH
H3F3A.2	 7.716936e-56	-0.7169066	0.657	0.926	 1.565844e-51	6	H3F3A
MT2A.5	 2.082375e-54	 1.5172048	0.681	0.216	 4.225348e-50	6	MT2A
CA9	 1.327777e-51	 0.3626557	0.290	0.010	 2.694193e-47	6	CA9
NNMT	 1.769168e-50	 0.4384361	0.314	0.015	 3.589818e-46	6	NNMT
TUBB.2	 8.372751e-50	-0.8413063	0.329	0.766	 1.698915e-45	6	TUBB
IGFBP2	 2.494441e-48	 0.6765047	0.514	0.182	 5.061469e-44	6	IGFBP2
SPARC.6	 7.511247e-47	 0.5839832	0.629	0.156	 1.524107e-42	6	SPARC
PTMA.3	 3.124715e-46	-0.7039548	0.814	0.944	 6.340358e-42	6	PTMA
SOD2.1	 4.831920e-46	 0.7798394	0.429	0.094	 9.804448e-42	6	SOD2
NAMPT	 3.894225e-45	 0.4655131	0.357	0.047	 7.901772e-41	6	NAMPT
CYR61.1	 2.223298e-43	 0.6250831	0.390	0.050	 4.511294e-39	6	CYR61
TNFRSF12A	 2.948299e-42	 0.3748301	0.290	0.019	 5.982393e-38	6	TNFRSF12A
FLNA	 4.258641e-42	 0.4905429	0.386	0.075	 8.641208e-38	6	FLNA
ZFP36L1.2	 6.345195e-42	 0.6328683	0.619	0.178	 1.287504e-37	6	ZFP36L1
ENO1.1	 2.868732e-41	 0.5975054	0.843	0.499	 5.820945e-37	6	ENO1
RDH10	 2.013942e-40	 0.3854851	0.262	0.017	 4.086489e-36	6	RDH10
CAV1	 2.172779e-40	 0.4013982	0.286	0.020	 4.408785e-36	6	CAV1
MARCKSL1.3	 3.817897e-39	-0.6951968	0.276	0.690	 7.746895e-35	6	MARCKSL1
NDRG1	 9.452031e-39	 0.3908686	0.219	0.008	 1.917912e-34	6	NDRG1
TUBB2B.3	 1.300613e-38	-0.7314407	0.495	0.844	 2.639075e-34	6	TUBB2B
EMP1	 1.860844e-38	 0.3475556	0.262	0.016	 3.775839e-34	6	EMP1
NEAT1.1	 3.560746e-38	 0.7022184	0.438	0.089	 7.225110e-34	6	NEAT1
NNAT.2	 4.156752e-38	-0.6028885	0.038	0.443	 8.434465e-34	6	NNAT
SERPINE1	 6.236435e-38	 0.5512018	0.214	0.008	 1.265435e-33	6	SERPINE1
NUPR1	 7.389141e-38	 0.3527334	0.329	0.037	 1.499331e-33	6	NUPR1
S100A11	 9.731760e-38	 0.2917885	0.233	0.011	 1.974671e-33	6	S100A11
FN1	 1.504075e-37	 0.5892600	0.348	0.042	 3.051918e-33	6	FN1
PGK1	 3.755559e-37	 0.5293564	0.562	0.293	 7.620405e-33	6	PGK1
ATF3.1	 4.296703e-37	 0.4336843	0.338	0.043	 8.718440e-33	6	ATF3
LGALS1	 4.789678e-37	 0.7465541	0.438	0.094	 9.718736e-33	6	LGALS1
SQSTM1	 5.709529e-37	 0.5190369	0.438	0.109	 1.158521e-32	6	SQSTM1
SLC2A1	 2.826255e-36	 0.5103876	0.338	0.087	 5.734755e-32	6	SLC2A1
MAP2.4	 5.125955e-36	-0.5985670	0.086	0.500	 1.040107e-31	6	MAP2
TMSB15A.2	 6.135992e-36	-0.4598557	0.010	0.370	 1.245054e-31	6	TMSB15A
EGR1.5	 1.013926e-35	 0.7940944	0.657	0.238	 2.057357e-31	6	EGR1
ACTN1	 1.050618e-35	 0.4402206	0.410	0.084	 2.131809e-31	6	ACTN1
A2M.1	 1.408096e-35	 0.4838177	0.338	0.043	 2.857168e-31	6	A2M
VMP1	 5.247671e-34	 0.5503621	0.424	0.111	 1.064805e-29	6	VMP1
EFEMP1.1	 9.126499e-34	 0.3869900	0.329	0.044	 1.851858e-29	6	EFEMP1
HLA-A.4	 9.932930e-34	 0.6773907	0.738	0.372	 2.015491e-29	6	HLA-A
STMN2.4	 2.295538e-33	-0.7635997	0.029	0.392	 4.657875e-29	6	STMN2
FOS.6	 3.387376e-33	 0.7035423	0.671	0.261	 6.873324e-29	6	FOS
SERPINH1	 3.752784e-33	 0.2991983	0.271	0.025	 7.614775e-29	6	SERPINH1
EIF1.1	 9.622156e-33	 0.4918029	0.824	0.588	 1.952432e-28	6	EIF1
CEBPD.1	 1.136984e-32	 0.3750502	0.305	0.038	 2.307054e-28	6	CEBPD
ANXA1	 4.319081e-32	 0.2861795	0.238	0.019	 8.763847e-28	6	ANXA1
GFAP.6	 2.539198e-31	 0.4047477	0.457	0.121	 5.152286e-27	6	GFAP
HNRNPA2B1.2	 4.184340e-31	-0.5477440	0.676	0.896	 8.490445e-27	6	HNRNPA2B1
S100A6.3	 2.327765e-30	 0.7486658	0.576	0.229	 4.723268e-26	6	S100A6
C1R	 2.537702e-30	 0.3296114	0.219	0.015	 5.149251e-26	6	C1R
CD63.3	 3.484952e-30	 0.5842627	0.648	0.419	 7.071317e-26	6	CD63
PPIA.1	 4.008940e-30	-0.5061243	0.857	0.966	 8.134540e-26	6	PPIA
SOX4.4	 6.652259e-30	-0.7807998	0.238	0.605	 1.349810e-25	6	SOX4
SLN	 1.436665e-29	 0.4732484	0.171	0.006	 2.915137e-25	6	SLN
RBP1.2	 1.999110e-29	-0.6078622	0.190	0.565	 4.056394e-25	6	RBP1
CKB.4	 2.888595e-29	-0.5530159	0.629	0.901	 5.861249e-25	6	CKB
MGST1.1	 3.209751e-29	 0.3442919	0.290	0.038	 6.512906e-25	6	MGST1
MT1G.1	 8.387507e-29	 0.5064584	0.319	0.052	 1.701909e-24	6	MT1G
COL6A1	 2.696385e-28	 0.3763677	0.286	0.045	 5.471235e-24	6	COL6A1
TIMP3.1	 3.254151e-28	 0.3777001	0.367	0.074	 6.602997e-24	6	TIMP3
AEBP1	 4.244477e-28	 0.3783472	0.271	0.037	 8.612468e-24	6	AEBP1
METTL21B	 4.558199e-28	 0.3645838	0.324	0.075	 9.249041e-24	6	METTL21B
GPM6A	 8.913970e-28	-0.5263906	0.129	0.499	 1.808734e-23	6	GPM6A
GLUL	 1.469505e-27	 0.5301691	0.414	0.135	 2.981773e-23	6	GLUL
CRYAB.6	 1.847346e-27	 0.6723490	0.495	0.146	 3.748451e-23	6	CRYAB
JUN.4	 1.944908e-27	 0.6145960	0.638	0.314	 3.946413e-23	6	JUN
BASP1.2	 1.416951e-26	-0.4612308	0.052	0.370	 2.875135e-22	6	BASP1
OCIAD2	 2.576709e-26	 0.4085009	0.381	0.111	 5.228400e-22	6	OCIAD2
CALM3.2	 6.149378e-26	-0.4596686	0.133	0.490	 1.247770e-21	6	CALM3
NDUFA4	 6.371274e-26	-0.4573924	0.862	0.946	 1.292795e-21	6	NDUFA4
DBI.3	 1.451117e-25	-0.6123899	0.352	0.685	 2.944462e-21	6	DBI
HSPA5	 1.661675e-25	 0.5172138	0.452	0.208	 3.371705e-21	6	HSPA5
RPS18.2	 1.794927e-25	 0.4661873	0.929	0.906	 3.642087e-21	6	RPS18
TIMP1	 2.103798e-25	 0.3585768	0.305	0.054	 4.268817e-21	6	TIMP1
HN1.3	 2.470649e-25	-0.5637318	0.267	0.597	 5.013194e-21	6	HN1
JUNB.1	 4.129197e-25	 0.3575701	0.352	0.077	 8.378554e-21	6	JUNB
STMN4.5	 6.836496e-25	-0.5635191	0.062	0.379	 1.387193e-20	6	STMN4
CTSD	 9.442805e-25	 0.3216851	0.329	0.079	 1.916040e-20	6	CTSD
TPT1.2	 1.086305e-24	 0.4275019	0.914	0.784	 2.204222e-20	6	TPT1
BEX1.2	 1.296420e-24	-0.4517953	0.129	0.472	 2.630566e-20	6	BEX1
IGFBP3	 1.826917e-24	 0.5842513	0.190	0.024	 3.706996e-20	6	IGFBP3
SPARCL1.6	 4.439039e-24	 0.5145358	0.462	0.143	 9.007253e-20	6	SPARCL1
HLA-B.4	 4.887189e-24	 0.6392497	0.657	0.344	 9.916595e-20	6	HLA-B
TCF4.3	 1.128023e-23	-0.5525449	0.157	0.490	 2.288872e-19	6	TCF4
SOX11.3	 2.409243e-23	-0.5083049	0.100	0.418	 4.888595e-19	6	SOX11
C4orf48.1	 2.704100e-23	-0.4981427	0.214	0.546	 5.486890e-19	6	C4orf48
NGFRAP1.1	 2.982361e-23	-0.4769183	0.338	0.674	 6.051509e-19	6	NGFRAP1
MMP7	 5.774103e-23	 0.5729358	0.133	0.005	 1.171623e-18	6	MMP7
CADM2.1	 6.093139e-23	-0.4003563	0.033	0.308	 1.236359e-18	6	CADM2
DCX.2	 6.694365e-23	-0.3479036	0.014	0.272	 1.358354e-18	6	DCX
UBB.1	 9.617138e-23	-0.4552748	0.738	0.915	 1.951414e-18	6	UBB
RPL41.2	 2.171394e-22	 0.3887886	0.995	0.965	 4.405975e-18	6	RPL41
HMP19.2	 3.104025e-22	-0.3563465	0.014	0.266	 6.298377e-18	6	HMP19
ELAVL4.3	 3.305653e-22	-0.4203113	0.038	0.312	 6.707501e-18	6	ELAVL4
IFI16	 3.999788e-22	 0.2712926	0.286	0.057	 8.115970e-18	6	IFI16
MARCKS.2	 4.511045e-22	-0.5288720	0.614	0.833	 9.153362e-18	6	MARCKS
FTLP3	 6.401537e-22	 0.3999400	0.443	0.191	 1.298936e-17	6	FTLP3
PAFAH1B3.2	 7.450802e-22	-0.3945188	0.105	0.415	 1.511842e-17	6	PAFAH1B3
HSPB1.2	 9.237646e-22	 0.5020950	0.519	0.220	 1.874411e-17	6	HSPB1
NSG1.2	 1.913873e-21	-0.4100167	0.052	0.338	 3.883440e-17	6	NSG1
TAGLN2	 2.111177e-21	 0.2511440	0.305	0.066	 4.283788e-17	6	TAGLN2
GADD45A	 2.503041e-21	 0.3586180	0.348	0.097	 5.078921e-17	6	GADD45A
CALM1.3	 3.357470e-21	-0.5239473	0.410	0.693	 6.812642e-17	6	CALM1
LDHB.1	 5.398857e-21	-0.4495258	0.448	0.728	 1.095482e-16	6	LDHB
CNN3.1	 5.401842e-21	 0.4314358	0.490	0.224	 1.096088e-16	6	CNN3
ABCA1	 1.731417e-20	 0.2625424	0.271	0.061	 3.513219e-16	6	ABCA1
GAS5	 1.769787e-20	 0.3874346	0.629	0.519	 3.591074e-16	6	GAS5
TPM2	 2.600867e-20	 0.3158034	0.157	0.012	 5.277419e-16	6	TPM2
TUBA1C.1	 2.964108e-20	 0.3431902	0.348	0.100	 6.014472e-16	6	TUBA1C
NFKBIA	 3.012364e-20	 0.4128168	0.281	0.076	 6.112389e-16	6	NFKBIA
COX7A2.1	 3.465720e-20	-0.4588756	0.538	0.772	 7.032292e-16	6	COX7A2
PDPN	 3.589527e-20	 0.2838851	0.267	0.060	 7.283508e-16	6	PDPN
UPP1	 5.020474e-20	 0.2787444	0.286	0.075	 1.018704e-15	6	UPP1
FLNC	 6.213140e-20	 0.2508096	0.176	0.021	 1.260708e-15	6	FLNC
SSR3	 6.628530e-20	 0.3344213	0.405	0.185	 1.344995e-15	6	SSR3
FXYD6.1	 6.752275e-20	-0.4297110	0.148	0.439	 1.370104e-15	6	FXYD6
ENO2	 6.931248e-20	 0.3765058	0.462	0.300	 1.406419e-15	6	ENO2
BNIP3	 1.385877e-19	 0.2917193	0.329	0.096	 2.812083e-15	6	BNIP3
YBX1.3	 1.567570e-19	-0.4455799	0.505	0.771	 3.180757e-15	6	YBX1
C1S	 1.879476e-19	 0.2706945	0.176	0.018	 3.813644e-15	6	C1S
TMEM158	 2.173489e-19	 0.3134460	0.238	0.068	 4.410227e-15	6	TMEM158
IFITM3.6	 3.725452e-19	 0.3386096	0.500	0.200	 7.559314e-15	6	IFITM3
MLLT11.3	 6.170404e-19	-0.3981057	0.119	0.411	 1.252037e-14	6	MLLT11
YBX3	 9.082083e-19	 0.2767203	0.329	0.097	 1.842846e-14	6	YBX3
TUBA1B.3	 1.302200e-18	-0.5862820	0.757	0.873	 2.642295e-14	6	TUBA1B
NCAM1	 1.518324e-18	-0.4060180	0.186	0.481	 3.080831e-14	6	NCAM1
PRSS23	 1.663150e-18	 0.2766189	0.190	0.027	 3.374697e-14	6	PRSS23
ZNF428.1	 2.024463e-18	-0.3687465	0.167	0.469	 4.107838e-14	6	ZNF428
GNAS	 3.235847e-18	-0.4098973	0.362	0.650	 6.565857e-14	6	GNAS
BCAN.5	 7.451329e-18	-0.5156433	0.138	0.390	 1.511949e-13	6	BCAN
B4GALNT1.4	 7.503454e-18	-0.7190837	0.348	0.571	 1.522526e-13	6	B4GALNT1
DPYSL3.2	 8.889168e-18	-0.4237476	0.176	0.462	 1.803701e-13	6	DPYSL3
FOSB.1	 9.638975e-18	 0.3063035	0.233	0.045	 1.955844e-13	6	FOSB
SCD5.1	 1.357199e-17	-0.4050715	0.110	0.386	 2.753893e-13	6	SCD5
CALM2.1	 1.431538e-17	-0.4626778	0.371	0.638	 2.904734e-13	6	CALM2
LOX	 1.548257e-17	 0.3216753	0.110	0.007	 3.141569e-13	6	LOX
OLIG1.3	 2.114462e-17	-0.4799371	0.024	0.237	 4.290456e-13	6	OLIG1
YWHAE	 3.607150e-17	-0.3603229	0.581	0.815	 7.319269e-13	6	YWHAE
GJA1.1	 4.734633e-17	 0.2601771	0.210	0.036	 9.607044e-13	6	GJA1
ALDOA	 4.782896e-17	 0.3630149	0.657	0.420	 9.704974e-13	6	ALDOA
ADM	 8.163629e-17	 0.3400227	0.138	0.013	 1.656482e-12	6	ADM
HNRNPA3.1	 9.162827e-17	-0.3719245	0.229	0.515	 1.859229e-12	6	HNRNPA3
TUBB2A.4	 1.039597e-16	-0.5324084	0.248	0.513	 2.109446e-12	6	TUBB2A
PFN2.1	 1.069660e-16	-0.4222184	0.329	0.600	 2.170447e-12	6	PFN2
CRMP1.2	 1.236935e-16	-0.2904743	0.052	0.285	 2.509865e-12	6	CRMP1
CLIC4	 1.471939e-16	 0.2711946	0.324	0.117	 2.986712e-12	6	CLIC4
SCRG1.3	 1.863693e-16	-0.4997204	0.186	0.421	 3.781619e-12	6	SCRG1
RP11-234A1.1.1	 2.080957e-16	 0.3416795	0.681	0.513	 4.222470e-12	6	RP11-234A1.1
APOE.6	 2.505429e-16	 0.2777420	0.300	0.090	 5.083767e-12	6	APOE
SET.1	 3.234786e-16	-0.4039218	0.324	0.605	 6.563704e-12	6	SET
CD9	 8.168510e-16	 0.2544509	0.310	0.092	 1.657472e-11	6	CD9
SMOC1.4	 1.206134e-15	-0.4233966	0.067	0.296	 2.447366e-11	6	SMOC1
AKAP12	 1.272634e-15	 0.2733214	0.229	0.065	 2.582301e-11	6	AKAP12
HNRNPA1.2	 1.471601e-15	-0.3832007	0.576	0.790	 2.986026e-11	6	HNRNPA1
TMPO.2	 2.735795e-15	-0.3218616	0.062	0.296	 5.551202e-11	6	TMPO
ATP5E	 4.060736e-15	-0.3630410	0.533	0.737	 8.239639e-11	6	ATP5E
C12orf57.1	 5.760344e-15	-0.3719051	0.267	0.512	 1.168831e-10	6	C12orf57
PEBP1.1	 7.114679e-15	-0.3498433	0.352	0.621	 1.443640e-10	6	PEBP1
ACTG1	 8.560350e-15	 0.3305655	0.995	0.976	 1.736981e-10	6	ACTG1
S100B.1	 9.179977e-15	-0.3257445	0.048	0.261	 1.862709e-10	6	S100B
MT1E.1	 9.551262e-15	 0.2846231	0.248	0.063	 1.938046e-10	6	MT1E
PRDX2	 1.205165e-14	-0.3286625	0.219	0.490	 2.445401e-10	6	PRDX2
RPS12.2	 1.304727e-14	 0.3234860	0.905	0.883	 2.647421e-10	6	RPS12
RPS27.1	 1.304883e-14	 0.3236409	0.957	0.856	 2.647737e-10	6	RPS27
HNRNPD.1	 1.367338e-14	-0.3865415	0.348	0.590	 2.774466e-10	6	HNRNPD
FEZ1	 1.775510e-14	-0.2958617	0.100	0.342	 3.602688e-10	6	FEZ1
CADPS	 2.098156e-14	 0.2629629	0.281	0.097	 4.257369e-10	6	CADPS
HLA-C.3	 2.146957e-14	 0.4161232	0.476	0.271	 4.356391e-10	6	HLA-C
HES6.4	 2.150772e-14	-0.3165283	0.052	0.269	 4.364132e-10	6	HES6
CD24.2	 2.403640e-14	-0.3535551	0.162	0.413	 4.877225e-10	6	CD24
TAGLN	 2.696490e-14	 0.3101674	0.143	0.017	 5.471447e-10	6	TAGLN
DDIT3	 3.862693e-14	 0.2891518	0.276	0.095	 7.837790e-10	6	DDIT3
LTF	 3.880270e-14	 0.3124482	0.110	0.008	 7.873456e-10	6	LTF
CBX3.2	 4.040958e-14	-0.3386726	0.229	0.480	 8.199508e-10	6	CBX3
GNB2L1.1	 4.478695e-14	 0.3274618	0.824	0.707	 9.087719e-10	6	GNB2L1
APLP1.1	 4.770379e-14	-0.2809090	0.062	0.275	 9.679577e-10	6	APLP1
FGF12.1	 6.018038e-14	-0.2595785	0.029	0.216	 1.221120e-09	6	FGF12
UBE2S.2	 6.763579e-14	-0.3851961	0.110	0.341	 1.372398e-09	6	UBE2S
NME1	 1.137188e-13	-0.3617652	0.324	0.572	 2.307469e-09	6	NME1
C4orf3	 1.556761e-13	 0.2636833	0.348	0.166	 3.158823e-09	6	C4orf3
GPC2.2	 1.639407e-13	-0.2659790	0.052	0.254	 3.326521e-09	6	GPC2
YWHAB.1	 1.834064e-13	-0.3687625	0.290	0.543	 3.721499e-09	6	YWHAB
SLC3A2	 1.834450e-13	 0.3298858	0.405	0.178	 3.722283e-09	6	SLC3A2
DLX6-AS1.6	 2.580308e-13	-0.5412499	0.010	0.162	 5.235704e-09	6	DLX6-AS1
NFIB	 3.800958e-13	-0.3544563	0.171	0.411	 7.712524e-09	6	NFIB
LRRC75A-AS1	 3.848479e-13	 0.2884447	0.557	0.464	 7.808950e-09	6	LRRC75A-AS1
PTMS	 7.309761e-13	-0.2819244	0.143	0.383	 1.483224e-08	6	PTMS
ZFAS1	 8.894280e-13	 0.2910157	0.638	0.424	 1.804738e-08	6	ZFAS1
CNRIP1	 1.194294e-12	-0.2771009	0.090	0.307	 2.423342e-08	6	CNRIP1
PCSK1N.2	 1.205243e-12	-0.3476795	0.190	0.430	 2.445559e-08	6	PCSK1N
PSAP	 1.216250e-12	 0.3043250	0.438	0.259	 2.467893e-08	6	PSAP
NDUFB2	 1.397657e-12	-0.3439719	0.452	0.681	 2.835986e-08	6	NDUFB2
HMGB1.3	 1.466151e-12	-0.4104024	0.357	0.579	 2.974966e-08	6	HMGB1
ATF4	 2.210140e-12	 0.2704486	0.505	0.271	 4.484594e-08	6	ATF4
GADD45G.2	 2.452474e-12	-0.2702584	0.043	0.231	 4.976315e-08	6	GADD45G
H2AFY.1	 2.523959e-12	-0.3128785	0.248	0.468	 5.121366e-08	6	H2AFY
CFL1.1	 2.645151e-12	-0.3075678	0.533	0.754	 5.367276e-08	6	CFL1
NREP.4	 2.834755e-12	-0.3133061	0.071	0.260	 5.752001e-08	6	NREP
TTC3.2	 2.892525e-12	-0.3424236	0.243	0.465	 5.869223e-08	6	TTC3
NDUFB11	 3.176476e-12	-0.3003890	0.262	0.509	 6.445388e-08	6	NDUFB11
NDUFA3	 3.938766e-12	-0.2934373	0.214	0.456	 7.992151e-08	6	NDUFA3
MT3.6	 4.893157e-12	 0.4646743	0.424	0.189	 9.928705e-08	6	MT3
MYL6B	 5.801184e-12	-0.2809397	0.186	0.424	 1.177118e-07	6	MYL6B
ISG15.4	 6.254568e-12	-0.5198399	0.081	0.277	 1.269114e-07	6	ISG15
PTPRZ1.2	 6.805267e-12	-0.3517458	0.171	0.390	 1.380857e-07	6	PTPRZ1
