	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
NFKBIZ.2	 5.845548e-26	 0.5453879	0.553	0.146	 1.081368e-21	2	NFKBIZ
SLC11A1.2	 8.565074e-26	-0.6009710	0.007	0.361	 1.584453e-21	2	SLC11A1
RGS1.1	 9.991294e-26	-0.8786818	0.020	0.391	 1.848289e-21	2	RGS1
ALOX5AP.1	 1.543293e-25	-0.6933299	0.007	0.357	 2.854938e-21	2	ALOX5AP
CSRP2.1	 1.887734e-25	 0.4401316	0.566	0.155	 3.492118e-21	2	CSRP2
HP	 1.996881e-25	 0.6054502	0.243	0.015	 3.694031e-21	2	HP
AEBP1.2	 1.304358e-24	 0.6090762	0.625	0.213	 2.412931e-20	2	AEBP1
S100A9.2	 1.361114e-24	-0.7101346	0.000	0.316	 2.517925e-20	2	S100A9
CD14.2	 1.742726e-24	-0.7391603	0.013	0.361	 3.223869e-20	2	CD14
TAGLN.1	 1.889042e-24	 0.6993882	0.434	0.094	 3.494539e-20	2	TAGLN
RND3	 5.281911e-24	 0.3778956	0.401	0.070	 9.771006e-20	2	RND3
ACTN1.2	 1.062189e-23	 0.4534576	0.684	0.256	 1.964943e-19	2	ACTN1
GPX3	 1.167648e-23	 0.7242077	0.441	0.121	 2.160033e-19	2	GPX3
FBLN5	 2.734832e-23	 0.4054317	0.322	0.040	 5.059166e-19	2	FBLN5
NGFRAP1.2	 2.955077e-23	 0.3386748	0.671	0.257	 5.466597e-19	2	NGFRAP1
OLR1.2	 5.192553e-23	-0.6531144	0.013	0.344	 9.605704e-19	2	OLR1
PLAUR.2	 5.674206e-23	-0.6832261	0.013	0.346	 1.049671e-18	2	PLAUR
CTSZ.2	 6.236374e-23	-0.5650498	0.013	0.346	 1.153667e-18	2	CTSZ
ITGB2.2	 6.913907e-23	-0.4009463	0.000	0.297	 1.279004e-18	2	ITGB2
F13A1.1	 8.141023e-23	 0.6781039	0.612	0.261	 1.506008e-18	2	F13A1
CTSD.2	 1.229790e-22	-1.1151484	0.401	0.701	 2.274989e-18	2	CTSD
VCAM1	 1.513053e-22	 0.4132627	0.408	0.079	 2.798996e-18	2	VCAM1
C5AR1.2	 1.949650e-22	-0.7228376	0.026	0.366	 3.606657e-18	2	C5AR1
TCEB3B.2	 2.660090e-22	-0.7789623	0.428	0.744	 4.920900e-18	2	TCEB3B
S100A6.2	 4.062332e-22	 0.5720873	0.967	0.763	 7.514908e-18	2	S100A6
TNFRSF1B.2	 4.908501e-22	-0.5305725	0.013	0.335	 9.080237e-18	2	TNFRSF1B
PMP2.1	 5.677932e-22	 0.5325811	0.572	0.183	 1.050361e-17	2	PMP2
FAM177B	 9.002677e-22	 0.3926188	0.461	0.121	 1.665405e-17	2	FAM177B
GBP1.2	 1.708912e-21	 0.6117497	0.480	0.131	 3.161316e-17	2	GBP1
CD68.2	 2.584718e-21	-0.4634477	0.007	0.313	 4.781471e-17	2	CD68
CXCL16.2	 4.697027e-21	-0.5018105	0.020	0.344	 8.689031e-17	2	CXCL16
S100A13.2	 5.506201e-21	 0.4647269	0.513	0.151	 1.018592e-16	2	S100A13
MT2P1.2	 6.914978e-21	 0.8175278	0.724	0.344	 1.279202e-16	2	MT2P1
MAPK4	 8.298268e-21	 0.3017962	0.296	0.039	 1.535097e-16	2	MAPK4
RPS24.2	 1.350644e-20	-0.6353569	0.342	0.657	 2.498556e-16	2	RPS24
AQP4.1	 1.421428e-20	 0.4617179	0.447	0.110	 2.629500e-16	2	AQP4
CHL1.2	 1.831924e-20	 0.3860794	0.605	0.219	 3.388876e-16	2	CHL1
METRNL.2	 1.896810e-20	-0.4417422	0.013	0.321	 3.508909e-16	2	METRNL
TNC.2	 2.188020e-20	 0.5357377	0.579	0.200	 4.047619e-16	2	TNC
ATP1B3.2	 3.702802e-20	-0.8663900	0.118	0.460	 6.849814e-16	2	ATP1B3
TNFAIP6.1	 8.919811e-20	 0.4037085	0.395	0.087	 1.650076e-15	2	TNFAIP6
TMSB10	 1.537843e-19	-0.5009050	1.000	0.990	 2.844856e-15	2	TMSB10
GJA1.1	 1.965784e-19	 0.3527840	0.520	0.167	 3.636505e-15	2	GJA1
RARRES3	 2.320517e-19	 0.3668457	0.401	0.091	 4.292725e-15	2	RARRES3
F3.2	 3.521042e-19	 0.4483180	0.493	0.149	 6.513576e-15	2	F3
CHPT1	 3.929010e-19	 0.3316774	0.428	0.109	 7.268275e-15	2	CHPT1
TPT1.2	 4.695183e-19	-0.5693963	0.974	0.975	 8.685619e-15	2	TPT1
SPOCD1.2	 6.276278e-19	 0.3379494	0.474	0.140	 1.161049e-14	2	SPOCD1
CALD1.1	 6.283649e-19	 0.3636604	0.493	0.150	 1.162412e-14	2	CALD1
COTL1.2	 6.375769e-19	-0.5832286	0.072	0.394	 1.179453e-14	2	COTL1
MT2A.2	 6.939114e-19	 0.5992924	1.000	0.942	 1.283667e-14	2	MT2A
CDH11.1	 7.264231e-19	 0.2983835	0.408	0.097	 1.343810e-14	2	CDH11
INAFM1	 7.981511e-19	 0.3755545	0.434	0.125	 1.476500e-14	2	INAFM1
THBD.2	 1.247409e-18	-0.4837722	0.000	0.245	 2.307581e-14	2	THBD
FCGR3A.2	 1.714224e-18	-0.4176666	0.007	0.275	 3.171144e-14	2	FCGR3A
ARHGDIB.1	 1.890029e-18	-0.3715325	0.000	0.243	 3.496365e-14	2	ARHGDIB
BASP1.2	 2.093078e-18	-0.4317266	0.007	0.276	 3.871985e-14	2	BASP1
ID4.2	 2.347983e-18	 0.4955173	0.454	0.141	 4.343535e-14	2	ID4
SPP1.1	 2.844588e-18	-1.8111117	0.553	0.757	 5.262203e-14	2	SPP1
HLA-E.2	 2.844662e-18	-0.6513931	0.263	0.583	 5.262340e-14	2	HLA-E
NCOA7	 3.076072e-18	 0.3039833	0.303	0.050	 5.690426e-14	2	NCOA7
DTNA	 3.078050e-18	 0.3733084	0.461	0.135	 5.694084e-14	2	DTNA
RDH10.1	 3.807039e-18	 0.4165647	0.474	0.142	 7.042642e-14	2	RDH10
AIF1.2	 5.807241e-18	-0.4176207	0.007	0.273	 1.074281e-13	2	AIF1
SLC39A8	 6.417473e-18	 0.4089614	0.342	0.081	 1.187168e-13	2	SLC39A8
TNFAIP2.1	 7.499090e-18	 0.5851931	0.454	0.151	 1.387257e-13	2	TNFAIP2
MSR1.2	 1.042869e-17	-0.4270619	0.007	0.268	 1.929204e-13	2	MSR1
IL6	 1.043729e-17	 0.4125128	0.237	0.028	 1.930794e-13	2	IL6
PLIN2.2	 1.242575e-17	-0.5751631	0.026	0.314	 2.298639e-13	2	PLIN2
MYL6	 1.288325e-17	 0.4111145	0.980	0.897	 2.383273e-13	2	MYL6
IER3.2	 1.455690e-17	-0.6207674	0.020	0.299	 2.692881e-13	2	IER3
CTSL.2	 1.947230e-17	-0.7263574	0.072	0.373	 3.602180e-13	2	CTSL
IFI6.2	 2.218264e-17	 0.5688743	0.579	0.232	 4.103567e-13	2	IFI6
AHCYL1	 2.332187e-17	 0.3111792	0.474	0.150	 4.314313e-13	2	AHCYL1
GALNT15	 2.491878e-17	 0.2701526	0.336	0.069	 4.609725e-13	2	GALNT15
APOE.2	 2.614994e-17	 0.5643168	0.895	0.593	 4.837477e-13	2	APOE
GLRX	 3.399893e-17	 0.3508779	0.355	0.087	 6.289461e-13	2	GLRX
SERPINA1.2	 3.535217e-17	-0.3842445	0.013	0.278	 6.539799e-13	2	SERPINA1
NFKBIA.1	 4.290283e-17	 0.5235113	0.697	0.360	 7.936595e-13	2	NFKBIA
THBS1.2	 4.367822e-17	-1.2026897	0.270	0.483	 8.080034e-13	2	THBS1
RARRES2	 7.658997e-17	 0.2989071	0.296	0.053	 1.416838e-12	2	RARRES2
LGALS3BP.2	 9.195604e-17	 0.2871237	0.507	0.180	 1.701095e-12	2	LGALS3BP
LITAF.2	 1.232682e-16	-0.4235453	0.053	0.342	 2.280338e-12	2	LITAF
CREM.2	 1.240395e-16	-0.3674595	0.007	0.251	 2.294607e-12	2	CREM
SLC16A10.2	 1.841463e-16	-0.3618608	0.007	0.252	 3.406522e-12	2	SLC16A10
TIMP3.2	 1.925355e-16	 0.4751589	0.493	0.169	 3.561715e-12	2	TIMP3
ARL4C.2	 2.035984e-16	-0.4965564	0.072	0.362	 3.766367e-12	2	ARL4C
NEAT1.2	 2.084180e-16	-0.7527321	0.375	0.655	 3.855525e-12	2	NEAT1
CYBB.2	 2.097870e-16	-0.3185357	0.000	0.216	 3.880849e-12	2	CYBB
HMOX1.1	 2.566082e-16	-0.8679589	0.079	0.364	 4.746995e-12	2	HMOX1
MYL6P5	 3.382832e-16	 0.3234356	0.533	0.198	 6.257901e-12	2	MYL6P5
HAS2	 3.393953e-16	 0.2701682	0.257	0.038	 6.278474e-12	2	HAS2
RPS6.1	 3.710864e-16	-0.5652895	0.546	0.709	 6.864727e-12	2	RPS6
CSF1R.2	 4.532288e-16	-0.3631076	0.007	0.247	 8.384280e-12	2	CSF1R
HLA-DQB1.2	 5.397288e-16	-0.5053553	0.039	0.317	 9.984442e-12	2	HLA-DQB1
VAMP8.2	 6.381398e-16	-0.3509697	0.007	0.245	 1.180495e-11	2	VAMP8
SGK1.2	 6.932393e-16	-0.7377329	0.164	0.476	 1.282423e-11	2	SGK1
FBXO32	 7.168323e-16	 0.3566356	0.329	0.075	 1.326068e-11	2	FBXO32
RNASET2.1	 7.173639e-16	-0.4823538	0.053	0.327	 1.327052e-11	2	RNASET2
SCRG1.2	 1.193552e-15	 0.3806111	0.487	0.170	 2.207952e-11	2	SCRG1
MAOB	 1.277530e-15	 0.2608500	0.289	0.054	 2.363303e-11	2	MAOB
S100A4.2	 1.441015e-15	-0.5689244	0.046	0.313	 2.665734e-11	2	S100A4
DSTN	 1.486717e-15	 0.3183333	0.559	0.225	 2.750278e-11	2	DSTN
CCL3.2	 1.571256e-15	-0.6011228	0.000	0.206	 2.906666e-11	2	CCL3
GBP2.1	 1.616052e-15	 0.3690005	0.513	0.190	 2.989535e-11	2	GBP2
GRN.2	 1.842452e-15	-0.5386264	0.125	0.407	 3.408352e-11	2	GRN
TNFAIP3	 2.334811e-15	 0.5334597	0.474	0.179	 4.319166e-11	2	TNFAIP3
S100A8.1	 2.425422e-15	-0.5073294	0.007	0.238	 4.486788e-11	2	S100A8
BTG1.2	 2.850843e-15	-0.6241034	0.263	0.554	 5.273774e-11	2	BTG1
CD86.2	 3.699466e-15	-0.2899338	0.000	0.200	 6.843643e-11	2	CD86
EFNB2	 4.626484e-15	 0.2660771	0.296	0.060	 8.558532e-11	2	EFNB2
PTRF.1	 4.731278e-15	 0.3223257	0.434	0.139	 8.752391e-11	2	PTRF
APP.2	 6.163342e-15	 0.3083915	0.671	0.328	 1.140157e-10	2	APP
PTPRC.1	 7.267893e-15	-0.2954490	0.007	0.231	 1.344488e-10	2	PTPRC
MIF.2	 7.959254e-15	 0.3596550	0.724	0.381	 1.472382e-10	2	MIF
DUSP8.1	 7.972567e-15	-0.3579181	0.026	0.275	 1.474845e-10	2	DUSP8
CXCR4.1	 9.592799e-15	-0.5054041	0.039	0.295	 1.774572e-10	2	CXCR4
MT1E.2	 1.153733e-14	 0.3803376	0.533	0.212	 2.134291e-10	2	MT1E
MGAT1.2	 1.202579e-14	-0.4391509	0.066	0.335	 2.224651e-10	2	MGAT1
CPD	 1.254077e-14	 0.3113099	0.408	0.126	 2.319917e-10	2	CPD
MS4A4A.1	 1.370158e-14	-0.2674150	0.000	0.194	 2.534656e-10	2	MS4A4A
EPB41L3.2	 1.566060e-14	-0.3073776	0.007	0.227	 2.897054e-10	2	EPB41L3
WTAP.1	 1.656823e-14	 0.4375474	0.678	0.350	 3.064956e-10	2	WTAP
HLA-DRA.2	 1.691717e-14	-0.8424137	0.776	0.757	 3.129507e-10	2	HLA-DRA
GFAP.2	 2.508593e-14	 0.2753709	0.664	0.332	 4.640647e-10	2	GFAP
PTMS.2	 2.547562e-14	 0.3256876	0.599	0.269	 4.712734e-10	2	PTMS
OCIAD2.2	 3.586919e-14	 0.3610787	0.572	0.250	 6.635442e-10	2	OCIAD2
VSIG4.2	 4.116525e-14	-0.3821911	0.020	0.256	 7.615159e-10	2	VSIG4
FPR1.1	 4.906023e-14	-0.3313550	0.013	0.236	 9.075652e-10	2	FPR1
RPL35.1	 7.639430e-14	-0.4276623	0.493	0.645	 1.413218e-09	2	RPL35
FGL2.2	 7.854429e-14	-0.2865543	0.000	0.182	 1.452991e-09	2	FGL2
METTL7A	 8.493537e-14	 0.2910181	0.454	0.162	 1.571219e-09	2	METTL7A
CEBPB.2	 1.449530e-13	-0.5562656	0.197	0.459	 2.681485e-09	2	CEBPB
FTH1P11	 1.470905e-13	 0.3588775	0.789	0.470	 2.721028e-09	2	FTH1P11
ROCK2	 1.875154e-13	 0.2543908	0.303	0.077	 3.468847e-09	2	ROCK2
DPYSL2.2	 2.133034e-13	 0.3133570	0.612	0.291	 3.945899e-09	2	DPYSL2
SCARA3.2	 2.819232e-13	 0.2822233	0.434	0.153	 5.215298e-09	2	SCARA3
HLA-DPB1.2	 2.990001e-13	-0.6583545	0.250	0.450	 5.531203e-09	2	HLA-DPB1
FCGR2A.2	 3.048985e-13	-0.3216009	0.020	0.245	 5.640317e-09	2	FCGR2A
BCL2A1.1	 3.410775e-13	-0.2770304	0.000	0.177	 6.309592e-09	2	BCL2A1
RAB13	 3.626225e-13	 0.3088545	0.513	0.211	 6.708154e-09	2	RAB13
MS4A7.1	 4.166968e-13	-0.2687316	0.007	0.208	 7.708473e-09	2	MS4A7
HLA-A.1	 4.826641e-13	 0.3738402	0.993	0.935	 8.928802e-09	2	HLA-A
ZFP36L1	 5.905498e-13	 0.4441056	0.737	0.430	 1.092458e-08	2	ZFP36L1
RPL12.1	 6.868186e-13	-0.4734219	0.349	0.556	 1.270546e-08	2	RPL12
MT1P1	 6.939852e-13	 0.2505460	0.303	0.075	 1.283803e-08	2	MT1P1
PEBP1.2	 9.713688e-13	 0.2938415	0.664	0.349	 1.796935e-08	2	PEBP1
MAN1C1.1	 1.189534e-12	 0.2595429	0.388	0.128	 2.200518e-08	2	MAN1C1
RPLP0P6	 1.229014e-12	 0.3654379	0.645	0.369	 2.273554e-08	2	RPLP0P6
MAFB.2	 1.511574e-12	-0.4613561	0.066	0.309	 2.796260e-08	2	MAFB
SLCO2B1.2	 2.071595e-12	-0.3637345	0.020	0.223	 3.832243e-08	2	SLCO2B1
RNF149.2	 2.194123e-12	-0.2937314	0.020	0.228	 4.058908e-08	2	RNF149
RPLP0	 2.550646e-12	 0.3497247	0.928	0.796	 4.718440e-08	2	RPLP0
MT1M.1	 2.690637e-12	 0.2556382	0.316	0.087	 4.977409e-08	2	MT1M
NDUFA4.2	 3.304379e-12	 0.2821193	0.757	0.454	 6.112770e-08	2	NDUFA4
PDCD5	 5.062747e-12	 0.2676110	0.388	0.136	 9.365575e-08	2	PDCD5
CST3	 5.898522e-12	 0.3954232	0.974	0.854	 1.091168e-07	2	CST3
TF	 6.582436e-12	 0.2924620	0.191	0.028	 1.217685e-07	2	TF
FN1.1	 6.748398e-12	 0.3181763	0.645	0.343	 1.248386e-07	2	FN1
ARC	 7.679959e-12	 0.3238283	0.276	0.069	 1.420716e-07	2	ARC
FTH1P7.1	 7.762984e-12	 0.3421775	0.678	0.372	 1.436074e-07	2	FTH1P7
TGFBI.2	 8.494481e-12	-0.5797865	0.112	0.357	 1.571394e-07	2	TGFBI
NR4A2.2	 9.230007e-12	-0.2862641	0.013	0.206	 1.707459e-07	2	NR4A2
PLTP.2	 9.294160e-12	-0.8119070	0.204	0.415	 1.719327e-07	2	PLTP
RPL26.1	 9.858950e-12	-0.3893596	0.618	0.740	 1.823807e-07	2	RPL26
HLA-DMB.2	 1.062528e-11	-0.3763119	0.053	0.279	 1.965571e-07	2	HLA-DMB
CXCL2.1	 1.089220e-11	 0.5188010	0.480	0.226	 2.014948e-07	2	CXCL2
GNA13.1	 1.093431e-11	-0.2784538	0.020	0.221	 2.022739e-07	2	GNA13
RPL4.1	 1.099830e-11	-0.4038877	0.283	0.508	 2.034576e-07	2	RPL4
RPS3.1	 1.590367e-11	-0.4145735	0.651	0.711	 2.942020e-07	2	RPS3
PALLD	 1.664715e-11	 0.2703540	0.349	0.119	 3.079557e-07	2	PALLD
HCLS1.2	 1.697312e-11	-0.2757728	0.020	0.218	 3.139857e-07	2	HCLS1
CLIC4.2	 1.912739e-11	 0.2694149	0.526	0.243	 3.538375e-07	2	CLIC4
MT1P3	 2.057034e-11	 0.2585265	0.316	0.092	 3.805307e-07	2	MT1P3
ITGAX.1	 2.066148e-11	-0.2766059	0.007	0.185	 3.822168e-07	2	ITGAX
AC019129.2.1	 2.079829e-11	-0.3224116	0.079	0.322	 3.847476e-07	2	AC019129.2
PHLDA1	 2.382956e-11	 0.2879473	0.572	0.283	 4.408231e-07	2	PHLDA1
ATP6V1B2.1	 2.437457e-11	-0.2773634	0.020	0.220	 4.509051e-07	2	ATP6V1B2
NR4A3.1	 2.829124e-11	-0.2994410	0.007	0.182	 5.233596e-07	2	NR4A3
LGMN.2	 4.876005e-11	-0.3396355	0.033	0.238	 9.020121e-07	2	LGMN
RDX.2	 5.006627e-11	 0.2859581	0.461	0.193	 9.261760e-07	2	RDX
CAPZB	 5.186044e-11	-0.3450362	0.132	0.355	 9.593663e-07	2	CAPZB
RNASE1.1	 5.660911e-11	-0.4575029	0.026	0.221	 1.047212e-06	2	RNASE1
RPL39.1	 5.672655e-11	-0.3456554	0.783	0.840	 1.049384e-06	2	RPL39
CTSS.2	 6.877966e-11	-0.2857055	0.033	0.237	 1.272355e-06	2	CTSS
CREG1.2	 8.015391e-11	-0.2923499	0.033	0.241	 1.482767e-06	2	CREG1
PABPC4.2	 9.201814e-11	-0.2985485	0.059	0.282	 1.702244e-06	2	PABPC4
DDR1	 9.855335e-11	 0.2596477	0.395	0.149	 1.823138e-06	2	DDR1
AREG.2	 1.173613e-10	-0.4432941	0.007	0.172	 2.171066e-06	2	AREG
HSPH1.1	 1.263043e-10	-0.5106453	0.118	0.328	 2.336503e-06	2	HSPH1
COX6A1P2	 1.274224e-10	 0.2697802	0.487	0.219	 2.357187e-06	2	COX6A1P2
ADAMTS1	 1.449839e-10	 0.2988063	0.257	0.068	 2.682058e-06	2	ADAMTS1
RPL28.1	 1.504436e-10	-0.3784305	0.750	0.789	 2.783056e-06	2	RPL28
RPLP2.1	 1.640654e-10	-0.3528579	0.987	0.955	 3.035045e-06	2	RPLP2
RPS9.2	 1.718922e-10	-0.3506188	0.750	0.785	 3.179834e-06	2	RPS9
NLRP1.1	 1.845526e-10	 0.3017798	0.421	0.170	 3.414039e-06	2	NLRP1
EGR3	 2.158962e-10	 0.3174638	0.316	0.112	 3.993864e-06	2	EGR3
IER2	 2.751299e-10	 0.3564489	0.441	0.200	 5.089628e-06	2	IER2
PADI2.1	 2.929448e-10	-0.3848504	0.013	0.183	 5.419187e-06	2	PADI2
SDS.2	 3.144026e-10	-0.3810149	0.007	0.167	 5.816133e-06	2	SDS
CALM2.2	 4.078357e-10	 0.2681249	0.711	0.432	 7.544552e-06	2	CALM2
SAMHD1	 4.195968e-10	-0.2533762	0.020	0.197	 7.762122e-06	2	SAMHD1
MMP7	 4.441053e-10	 0.2834684	0.132	0.015	 8.215505e-06	2	MMP7
SERP1.1	 4.954220e-10	-0.3327448	0.105	0.325	 9.164812e-06	2	SERP1
TCEAL4	 5.627845e-10	 0.2589832	0.375	0.145	 1.041095e-05	2	TCEAL4
RPL15.1	 6.032826e-10	-0.3415439	0.513	0.630	 1.116012e-05	2	RPL15
APOC1.2	 6.118173e-10	-0.6921648	0.132	0.309	 1.131801e-05	2	APOC1
SH3BGRL3	 6.436827e-10	-0.3983033	0.184	0.432	 1.190749e-05	2	SH3BGRL3
FTH1P2	 8.271109e-10	 0.3450298	0.678	0.407	 1.530072e-05	2	FTH1P2
SNHG25	 8.759353e-10	-0.2679477	0.039	0.226	 1.620393e-05	2	SNHG25
RPL36A.1	 9.537623e-10	-0.3405694	0.250	0.446	 1.764365e-05	2	RPL36A
RPL27A.1	 9.715391e-10	-0.3539610	0.901	0.945	 1.797250e-05	2	RPL27A
RPL7A.1	 1.014961e-09	-0.3805596	0.250	0.477	 1.877576e-05	2	RPL7A
PABPC1.2	 1.027237e-09	-0.3875723	0.401	0.562	 1.900286e-05	2	PABPC1
RPL5.1	 1.212511e-09	-0.3569995	0.211	0.420	 2.243025e-05	2	RPL5
ACSL1.1	 1.590559e-09	-0.2656547	0.020	0.187	 2.942376e-05	2	ACSL1
H3F3A.2	 1.608225e-09	-0.3376085	0.401	0.535	 2.975055e-05	2	H3F3A
TMEM123	 1.670073e-09	 0.2818698	0.421	0.182	 3.089467e-05	2	TMEM123
INPP5D.1	 1.754462e-09	-0.2585456	0.020	0.191	 3.245579e-05	2	INPP5D
A2M.1	 2.220568e-09	 0.4746223	0.678	0.417	 4.107828e-05	2	A2M
RPS29.1	 2.230030e-09	-0.3878594	0.928	0.909	 4.125332e-05	2	RPS29
FCGBP.2	 2.299061e-09	-1.0671195	0.053	0.233	 4.253032e-05	2	FCGBP
CCL3L3.1	 2.673058e-09	-0.2763467	0.000	0.121	 4.944890e-05	2	CCL3L3
SYNGR2.2	 2.883878e-09	-0.3224545	0.086	0.278	 5.334886e-05	2	SYNGR2
GADD45A.2	 2.970040e-09	 0.2760885	0.408	0.173	 5.494278e-05	2	GADD45A
RGCC	 3.685186e-09	-0.3210043	0.020	0.186	 6.817226e-05	2	RGCC
IRF1	 4.109236e-09	 0.2999771	0.257	0.092	 7.601676e-05	2	IRF1
FTL.2	 4.165029e-09	-0.8433364	0.993	0.977	 7.704886e-05	2	FTL
MT1L.1	 4.461303e-09	 0.2549974	0.349	0.133	 8.252965e-05	2	MT1L
HLA-DPA1.2	 5.259792e-09	-0.4873820	0.382	0.498	 9.730088e-05	2	HLA-DPA1
RCN1	 5.443505e-09	 0.2524884	0.382	0.158	 1.006994e-04	2	RCN1
CD74.2	 5.478289e-09	-0.5301549	0.855	0.781	 1.013429e-04	2	CD74
ARPC1B.2	 5.560887e-09	-0.3374087	0.164	0.372	 1.028708e-04	2	ARPC1B
PPIB	 7.050305e-09	 0.2808928	0.599	0.342	 1.304236e-04	2	PPIB
GNAI2	 7.243283e-09	-0.3193881	0.237	0.434	 1.339935e-04	2	GNAI2
PPIF.1	 1.014282e-08	-0.2813501	0.026	0.187	 1.876321e-04	2	PPIF
RPS17	 1.132602e-08	-0.3075036	0.612	0.684	 2.095201e-04	2	RPS17
AP1B1	 1.246354e-08	-0.2587466	0.066	0.247	 2.305630e-04	2	AP1B1
RTF1	 1.275529e-08	 0.2575885	0.441	0.207	 2.359600e-04	2	RTF1
MPP1.1	 1.288152e-08	-0.2565082	0.026	0.188	 2.382952e-04	2	MPP1
TPM3	 1.364497e-08	-0.2831321	0.138	0.336	 2.524183e-04	2	TPM3
MT-CO2	 1.467057e-08	 0.3566679	0.704	0.508	 2.713909e-04	2	MT-CO2
PTMA.1	 1.508988e-08	-0.3914187	0.684	0.721	 2.791477e-04	2	PTMA
FTH1P16	 1.820342e-08	 0.3204846	0.625	0.381	 3.367451e-04	2	FTH1P16
NUDT4	 2.191662e-08	 0.2704682	0.421	0.193	 4.054356e-04	2	NUDT4
RPS12.2	 3.036978e-08	-0.3430286	0.921	0.935	 5.618106e-04	2	RPS12
CPVL.1	 3.944545e-08	-0.2527111	0.039	0.208	 7.297014e-04	2	CPVL
DUSP1.2	 4.223344e-08	-0.5243181	0.586	0.668	 7.812764e-04	2	DUSP1
HLA-DRB6.2	 5.187262e-08	-0.4231202	0.289	0.417	 9.595916e-04	2	HLA-DRB6
SLC2A5.1	 5.537499e-08	-0.2533762	0.013	0.154	 1.024382e-03	2	SLC2A5
PIAS2	 5.647677e-08	-0.2674191	0.092	0.275	 1.044764e-03	2	PIAS2
HLA-DRB1.2	 5.853327e-08	-0.5075151	0.612	0.634	 1.082807e-03	2	HLA-DRB1
ATP6V0B.2	 6.831440e-08	-0.2987223	0.158	0.360	 1.263748e-03	2	ATP6V0B
TSC22D3.1	 7.030262e-08	-0.2980592	0.086	0.281	 1.300528e-03	2	TSC22D3
S100A11.1	 7.208927e-08	-0.3086308	0.243	0.401	 1.333579e-03	2	S100A11
CCL4.1	 7.638325e-08	-0.4022085	0.007	0.132	 1.413014e-03	2	CCL4
CTNNB1.1	 9.361433e-08	-0.3296923	0.362	0.487	 1.731772e-03	2	CTNNB1
ANXA5	 9.767480e-08	-0.3048888	0.230	0.420	 1.806886e-03	2	ANXA5
FCGRT.2	 1.165026e-07	-0.3314245	0.184	0.362	 2.155182e-03	2	FCGRT
DNAJB1.1	 1.448279e-07	-0.3903591	0.579	0.471	 2.679170e-03	2	DNAJB1
NPC2.2	 1.506214e-07	-0.3930004	0.296	0.476	 2.786345e-03	2	NPC2
UPP1.1	 1.532354e-07	-0.2841858	0.086	0.273	 2.834703e-03	2	UPP1
RPS11.1	 1.754519e-07	-0.2714153	0.842	0.869	 3.245685e-03	2	RPS11
PNRC1	 1.761565e-07	 0.2689444	0.467	0.252	 3.258720e-03	2	PNRC1
OAZ1	 1.782441e-07	-0.2641091	0.743	0.773	 3.297338e-03	2	OAZ1
ARHGDIA	 1.955963e-07	-0.2501735	0.118	0.307	 3.618337e-03	2	ARHGDIA
JUN.1	 1.976111e-07	 0.3123371	0.664	0.426	 3.655608e-03	2	JUN
RGS16	 2.088857e-07	 0.2926513	0.250	0.096	 3.864176e-03	2	RGS16
MARCO.2	 2.123238e-07	-0.2941148	0.007	0.127	 3.927778e-03	2	MARCO
FOSB	 2.306451e-07	 0.3538624	0.599	0.386	 4.266704e-03	2	FOSB
GSN	 2.562235e-07	-0.2646000	0.072	0.242	 4.739878e-03	2	GSN
INSIG1.2	 2.662271e-07	-0.2958092	0.053	0.208	 4.924936e-03	2	INSIG1
HERPUD1.1	 2.885510e-07	-0.3071262	0.105	0.289	 5.337906e-03	2	HERPUD1
HSPA5.1	 3.012634e-07	-0.4777465	0.257	0.420	 5.573071e-03	2	HSPA5
SNHG5.1	 3.536751e-07	-0.2883021	0.118	0.289	 6.542636e-03	2	SNHG5
RPL38	 3.594588e-07	-0.2690300	0.796	0.819	 6.649629e-03	2	RPL38
HNRNPA2B1.1	 3.797663e-07	-0.2983307	0.842	0.868	 7.025297e-03	2	HNRNPA2B1
JUNB	 5.049614e-07	 0.2935884	0.658	0.429	 9.341280e-03	2	JUNB
HSPA1A.2	7.904238e-129	 1.9611580	0.992	0.659	1.462205e-124	3	HSPA1A
HSPA1B.2	1.868796e-126	 1.9717858	0.985	0.579	3.457086e-122	3	HSPA1B
DNAJB1.2	 7.311127e-79	 1.4928979	0.947	0.430	 1.352485e-74	3	DNAJB1
IER5.2	 1.330184e-78	 1.3194038	0.773	0.166	 2.460708e-74	3	IER5
HSPA6.2	 3.065530e-65	 1.6058887	0.667	0.063	 5.670924e-61	3	HSPA6
HSPH1.2	 3.143009e-59	 1.1685098	0.818	0.243	 5.814252e-55	3	HSPH1
DUSP1.3	 3.857411e-55	 1.1358536	0.932	0.626	 7.135825e-51	3	DUSP1
HSP90AA1.2	 8.899805e-48	 0.9827434	0.970	0.794	 1.646375e-43	3	HSP90AA1
RHOB.2	 2.059872e-47	 1.0419959	0.765	0.345	 3.810557e-43	3	RHOB
C1QB.3	 1.963975e-45	 1.1399952	0.977	0.484	 3.633157e-41	3	C1QB
HSPB1.2	 1.150554e-42	 1.0647406	0.811	0.448	 2.128409e-38	3	HSPB1
C1QA.3	 4.009205e-39	 0.8673569	0.917	0.350	 7.416629e-35	3	C1QA
HSPA7	 5.007066e-37	 0.7550203	0.424	0.028	 9.262571e-33	3	HSPA7
