"p_val" "avg_logFC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"TUBA1B.3" 4.82029878582748e-44 -0.470876888403916 0.68 0.839 9.64059757165495e-41 "3" "TUBA1B"
"DBIP1.1" 2.04394702858578e-23 0.336884054094112 0.775 0.858 4.08789405717157e-20 "3" "DBIP1"
"FABP7" 1.2851359150871e-21 0.292746006313015 0.821 0.893 2.5702718301742e-18 "3" "FABP7"
"HLA-DRA.3" 1.99678363796681e-20 -0.534344316479289 0.287 0.5 3.99356727593362e-17 "3" "HLA-DRA"
"LGALS3.1" 2.24679309688024e-18 0.273456373125886 0.664 0.754 4.49358619376049e-15 "3" "LGALS3"
"CD74.2" 5.00047628081187e-16 -0.733385476327953 0.317 0.518 1.00009525616237e-12 "3" "CD74"
"MT2A.2" 2.19262585248128e-15 0.325303652750167 0.976 0.985 4.38525170496256e-12 "3" "MT2A"
"FN1.3" 4.435983242149e-11 -0.447255387626295 0.249 0.438 8.87196648429801e-08 "3" "FN1"
"FTLP3.1" 7.29494422926617e-10 0.277947758487421 0.716 0.808 1.45898884585323e-06 "3" "FTLP3"
"SPP1.2" 4.22208365759595e-09 -0.411225128114823 0.331 0.493 8.4441673151919e-06 "3" "SPP1"
"APOC1" 2.62305623623179e-05 -0.256127999124433 0.247 0.401 0.0524611247246358 "3" "APOC1"
"FCGBP.2" 0.000636396141312561 -0.348859186098731 0.257 0.414 1 "3" "FCGBP"
"C1QB.2" 0.000934986822848401 -0.368682948167117 0.271 0.377 1 "3" "C1QB"
"HLA-DRB1.2" 0.00407532182360392 -0.329381507979014 0.304 0.458 1 "3" "HLA-DRB1"
"C3.2" 0.00613077824303203 -0.28021685518186 0.224 0.379 1 "3" "C3"
"TUBA1B.4" 0 1.12137293666083 0.986 0.8 0 "4" "TUBA1B"
"TUBB.3" 0 0.907706796536743 0.922 0.595 0 "4" "TUBB"
"H2AFZ.3" 0 0.800154820632516 0.924 0.627 0 "4" "H2AFZ"
"HMGB1.2" 0 0.779903004260791 0.945 0.785 0 "4" "HMGB1"
"HMGN2.4" 0 0.746176162238983 0.933 0.741 0 "4" "HMGN2"
"PCNA" 0 0.730755244796113 0.904 0.603 0 "4" "PCNA"
"STMN1.3" 0 0.657722483894224 0.898 0.674 0 "4" "STMN1"
"TYMS" 0 0.629034746486942 0.83 0.617 0 "4" "TYMS"
"KIAA0101" 0 0.577469217527973 0.889 0.598 0 "4" "KIAA0101"
"HMGB2.4" 0 0.534764706126451 0.818 0.616 0 "4" "HMGB2"
"RRM2" 0 0.474402680390278 0.794 0.52 0 "4" "RRM2"
"CCDC34" 0 0.458423662091657 0.882 0.653 0 "4" "CCDC34"
"BIRC5.2" 0 0.418466393451637 0.852 0.632 0 "4" "BIRC5"
"UHRF1" 0 0.325971576158631 0.752 0.531 0 "4" "UHRF1"
"TK1" 0 0.319759404720256 0.828 0.556 0 "4" "TK1"
"UBE2T" 0 0.312999992400579 0.757 0.505 0 "4" "UBE2T"
"H2AFZP3" 0 0.272329787470642 0.85 0.62 0 "4" "H2AFZP3"
"UBE2C.4" 0 0.262666482474019 0.782 0.531 0 "4" "UBE2C"
"APOE.4" 0 -1.83435675553257 0.868 0.888 0 "4" "APOE"
"DHFR" 6.87614236279493e-306 0.361665629909019 0.691 0.347 1.37522847255899e-302 "4" "DHFR"
"DTYMK" 2.01237151691565e-298 0.267379238295913 0.8 0.557 4.02474303383131e-295 "4" "DTYMK"
"FTL.2" 1.16438546165439e-290 -1.05753996354866 0.831 0.914 2.32877092330877e-287 "4" "FTL"
"MCM7" 1.09430990214467e-275 0.405395303171643 0.717 0.477 2.18861980428933e-272 "4" "MCM7"
"DBIP1.2" 2.72000501955093e-274 0.258549526467035 0.96 0.834 5.44001003910186e-271 "4" "DBIP1"
"HMGB1P5" 2.9224441772521e-274 0.304447886139986 0.778 0.578 5.8448883545042e-271 "4" "HMGB1P5"
"GADD45B.2" 3.30378841248741e-265 -0.445990268575667 0.376 0.629 6.60757682497482e-262 "4" "GADD45B"
"GFAP.4" 1.35628886669286e-242 -1.34435265587381 0.584 0.735 2.71257773338572e-239 "4" "GFAP"
"RNASEH2A" 4.34323937681576e-232 0.329842020886663 0.669 0.428 8.68647875363152e-229 "4" "RNASEH2A"
"CEBPD.1" 4.60790920511018e-227 -0.399675151141089 0.656 0.745 9.21581841022035e-224 "4" "CEBPD"
"DBI.4" 8.61505114875443e-226 0.381187224239317 0.998 0.963 1.72301022975089e-222 "4" "DBI"
"MCM4" 1.98628367255019e-222 0.3657474747356 0.685 0.504 3.97256734510038e-219 "4" "MCM4"
"NUCKS1.1" 1.5972443659383e-194 0.352700799565546 0.91 0.753 3.19448873187661e-191 "4" "NUCKS1"
"CRYAB.3" 5.3866944709531e-190 -0.707694372080507 0.78 0.841 1.07733889419062e-186 "4" "CRYAB"
"FTLP3.2" 9.9314665882977e-182 -0.460228410604169 0.724 0.806 1.98629331765954e-178 "4" "FTLP3"
"ZFP36.3" 2.39298376217392e-171 -0.444604073428205 0.45 0.619 4.78596752434784e-168 "4" "ZFP36"
"NASP" 9.10689130692622e-161 0.301042374368383 0.702 0.481 1.82137826138524e-157 "4" "NASP"
"CHI3L1.4" 5.67505854248094e-157 -0.74924137303954 0.667 0.704 1.13501170849619e-153 "4" "CHI3L1"
"CLDN5.2" 9.64772227489853e-147 -0.26335730132304 0.366 0.551 1.92954445497971e-143 "4" "CLDN5"
"IFITM3.1" 1.84830254438694e-146 -0.422327583531903 0.924 0.876 3.69660508877388e-143 "4" "IFITM3"
"DEK" 2.28128096149333e-130 0.294249231347647 0.658 0.454 4.56256192298667e-127 "4" "DEK"
"HLA-E" 2.00143354160839e-122 -0.30172857708524 0.858 0.795 4.00286708321679e-119 "4" "HLA-E"
"PTN.1" 3.84090728948092e-121 0.280516513148238 0.997 0.974 7.68181457896184e-118 "4" "PTN"
"TMPO" 2.70905476109071e-113 0.264709706774141 0.667 0.531 5.41810952218142e-110 "4" "TMPO"
"JUNB.3" 2.30906371515051e-112 -0.322170900854052 0.454 0.613 4.61812743030102e-109 "4" "JUNB"
"SPARCL1.1" 9.78994827150965e-107 -0.410680379553401 0.872 0.875 1.95798965430193e-103 "4" "SPARCL1"
"NMB.1" 4.36979636783272e-105 -0.340146831073515 0.877 0.827 8.73959273566543e-102 "4" "NMB"
"FOS.2" 2.34118680751469e-104 -0.613078571121335 0.895 0.884 4.68237361502938e-101 "4" "FOS"
"LGALS3.2" 1.12290234542877e-93 -0.29399048135191 0.754 0.742 2.24580469085754e-90 "4" "LGALS3"
"HIST1H4C" 1.12107368107015e-92 0.506259793882083 0.547 0.306 2.24214736214031e-89 "4" "HIST1H4C"
"SAT1.3" 6.66629486652483e-88 -0.522362071753816 0.488 0.593 1.33325897330497e-84 "4" "SAT1"
"ZFP36L2.2" 4.05511219763484e-87 -0.378134634870275 0.772 0.78 8.11022439526967e-84 "4" "ZFP36L2"
"ZFP36L1" 5.67519409162248e-84 -0.270524306829264 0.465 0.601 1.1350388183245e-80 "4" "ZFP36L1"
"CLU.2" 4.70340250987881e-79 -0.776570805454014 0.969 0.919 9.40680501975762e-76 "4" "CLU"
"FOSB.1" 2.14703646343808e-78 -0.267135463180161 0.392 0.515 4.29407292687616e-75 "4" "FOSB"
"DUSP1.4" 4.25567820080528e-74 -0.456238639665217 0.454 0.544 8.51135640161056e-71 "4" "DUSP1"
"SGK1.1" 2.26272516143088e-55 -0.284960193227083 0.332 0.419 4.52545032286176e-52 "4" "SGK1"
"APOC1.1" 1.12568709378197e-54 -0.352846300384852 0.303 0.393 2.25137418756394e-51 "4" "APOC1"
"ID3.2" 3.8551742762929e-54 -0.251106543440224 0.33 0.437 7.71034855258579e-51 "4" "ID3"
"NEAT1" 2.30723940561096e-53 -0.277856301308793 0.348 0.459 4.61447881122192e-50 "4" "NEAT1"
"MT1X.3" 2.458963427211e-53 -0.706315878213826 0.949 0.901 4.917926854422e-50 "4" "MT1X"
"CD74.3" 5.17766703722733e-53 -0.864515249653981 0.435 0.501 1.03553340744547e-49 "4" "CD74"
"AQP4.2" 9.20533391998641e-53 -0.398530174640267 0.828 0.774 1.84106678399728e-49 "4" "AQP4"
"RHOB.1" 1.87955324324034e-48 -0.311525841565148 0.706 0.679 3.75910648648068e-45 "4" "RHOB"
"LGALS1.1" 3.69158261100459e-48 -0.386006868542512 0.615 0.632 7.38316522200917e-45 "4" "LGALS1"
"SPARC.2" 1.87322979697247e-45 -0.801355224532779 0.918 0.911 3.74645959394494e-42 "4" "SPARC"
"S100A6.1" 6.48785341930416e-43 -0.443758221528007 0.875 0.864 1.29757068386083e-39 "4" "S100A6"
"JUN.2" 1.41424351880543e-40 -0.372287296509281 0.863 0.819 2.82848703761086e-37 "4" "JUN"
"TMSB10.4" 1.06189024285542e-39 -0.441296661489673 0.979 0.968 2.12378048571085e-36 "4" "TMSB10"
"CTSB.2" 2.08997278924315e-39 -0.339010791605754 0.623 0.651 4.1799455784863e-36 "4" "CTSB"
"HLA-B.1" 1.62917443185468e-38 -0.296861444890999 0.989 0.966 3.25834886370937e-35 "4" "HLA-B"
"ATP1B2.2" 5.01859276773336e-36 -0.285264407540032 0.918 0.884 1.00371855354667e-32 "4" "ATP1B2"
"VIM.1" 7.23000510542911e-35 -0.252833536777126 0.973 0.943 1.44600102108582e-31 "4" "VIM"
"ITM2C.2" 4.32890354246024e-33 -0.307684891110614 0.684 0.696 8.65780708492048e-30 "4" "ITM2C"
"CTSD" 8.73930962116854e-30 -0.301288498771109 0.663 0.648 1.74786192423371e-26 "4" "CTSD"
"IGFBP7.4" 5.64029098954857e-29 -0.928701208724723 0.755 0.729 1.12805819790971e-25 "4" "IGFBP7"
"SRGN.3" 7.36398631768128e-26 -0.360177038219578 0.395 0.43 1.47279726353626e-22 "4" "SRGN"
"RGS5.2" 3.65824619612835e-23 -0.308585360457448 0.777 0.685 7.31649239225669e-20 "4" "RGS5"
"CCL4.2" 1.56108080949313e-21 -0.251272042739223 0.291 0.343 3.12216161898625e-18 "4" "CCL4"
"BCAN.4" 3.70179374762012e-20 -0.252852631480211 0.755 0.785 7.40358749524024e-17 "4" "BCAN"
"MT1G.3" 8.27704680372732e-20 -0.409398788439443 0.878 0.79 1.65540936074546e-16 "4" "MT1G"
"GLUL" 9.20464628822749e-19 -0.252793730320688 0.767 0.678 1.8409292576455e-15 "4" "GLUL"
"FABP5.1" 1.65593292574651e-18 -0.258026797927231 0.803 0.786 3.31186585149302e-15 "4" "FABP5"
"MT-RNR2.2" 2.40987718454593e-18 -0.314168144756031 0.938 0.905 4.81975436909186e-15 "4" "MT-RNR2"
"HSPA1B.2" 1.34606195841943e-17 -0.293048359553752 0.782 0.785 2.69212391683885e-14 "4" "HSPA1B"
"HSPA1A.2" 1.72444492715913e-17 -0.446415430894016 0.876 0.84 3.44888985431826e-14 "4" "HSPA1A"
"SPP1.3" 2.00876688086479e-13 -0.62136999841584 0.481 0.473 4.01753376172957e-10 "4" "SPP1"
"HLA-DRA.4" 8.6716625161152e-09 -0.614157969300172 0.503 0.471 1.73433250322304e-05 "4" "HLA-DRA"
"FN1.4" 1.99946261994976e-07 -0.503321202663824 0.407 0.417 0.000399892523989952 "4" "FN1"
"C3.3" 3.19461598117032e-05 -0.306020734007434 0.433 0.351 0.0638923196234064 "4" "C3"
"COL4A1.3" 4.22323389498661e-05 -0.336829130224676 0.67 0.65 0.0844646778997321 "4" "COL4A1"
"FCGBP.3" 0.000277055581830091 -0.369226228092086 0.472 0.385 0.554111163660182 "4" "FCGBP"
"HLA-DRB1.3" 0.000913285041739581 -0.399694422598318 0.487 0.434 1 "4" "HLA-DRB1"
"A2M.4" 0.00547671601169372 -0.579386029982334 0.638 0.571 1 "4" "A2M"
"CD74.4" 0 2.50310642193315 0.985 0.443 0 "5" "CD74"
"HLA-DRA.5" 0 2.15733104149541 0.958 0.423 0 "5" "HLA-DRA"
"SPP1.4" 0 2.02912521813801 0.9 0.429 0 "5" "SPP1"
"FTL.3" 0 1.81190717181063 0.992 0.895 0 "5" "FTL"
"C1QB.3" 0 1.81188864302179 0.94 0.304 0 "5" "C1QB"
"FCGBP.4" 0 1.71355624386386 0.883 0.344 0 "5" "FCGBP"
"HLA-DRB1.4" 0 1.67124641304443 0.895 0.392 0 "5" "HLA-DRB1"
"SAT1.4" 0 1.51431974941952 0.927 0.545 0 "5" "SAT1"
"DUSP1.5" 0 1.50698934862126 0.929 0.493 0 "5" "DUSP1"
"CCL3.3" 0 1.46866336978808 0.853 0.345 0 "5" "CCL3"
"RGS1.3" 0 1.46230735084911 0.864 0.35 0 "5" "RGS1"
"C3.4" 0 1.46000553484833 0.905 0.303 0 "5" "C3"
"APOC1.2" 0 1.45522513626221 0.843 0.335 0 "5" "APOC1"
"SRGN.4" 0 1.44814440699011 0.92 0.375 0 "5" "SRGN"
"LAPTM5.3" 0 1.37387259134313 0.885 0.417 0 "5" "LAPTM5"
"CTSB.3" 0 1.30123795076674 0.915 0.62 0 "5" "CTSB"
"SGK1.2" 0 1.21723167895707 0.819 0.366 0 "5" "SGK1"
"HLA-DPA1" 0 1.21380860967826 0.829 0.423 0 "5" "HLA-DPA1"
"CCL4.3" 0 1.18585686234007 0.765 0.292 0 "5" "CCL4"
"CTSD.1" 0 1.17647750524054 0.864 0.627 0 "5" "CTSD"
"HLA-DPB1" 0 1.14440268375772 0.804 0.49 0 "5" "HLA-DPB1"
"C1QA" 0 1.09888406315395 0.826 0.343 0 "5" "C1QA"
"TYROBP" 0 1.03270789111264 0.809 0.283 0 "5" "TYROBP"
"CYBA.1" 0 0.933508392531087 0.81 0.418 0 "5" "CYBA"
"A2M.5" 0 0.900295623302733 0.883 0.546 0 "5" "A2M"
"FCER1G" 0 0.862915404834257 0.745 0.373 0 "5" "FCER1G"
"PADI2" 0 0.810755732319404 0.869 0.386 0 "5" "PADI2"
"HLA-DQB1" 0 0.803635810942036 0.84 0.353 0 "5" "HLA-DQB1"
"CXCL16" 0 0.802279418636561 0.827 0.707 0 "5" "CXCL16"
"TREM2" 0 0.796694418055637 0.74 0.283 0 "5" "TREM2"
"C1QC" 0 0.786652513239433 0.752 0.285 0 "5" "C1QC"
"STAB1" 0 0.774361228270129 0.738 0.343 0 "5" "STAB1"
"C5AR1" 0 0.768804916403431 0.749 0.392 0 "5" "C5AR1"
"SLC11A1" 0 0.766790793325243 0.737 0.316 0 "5" "SLC11A1"
"MSR1" 0 0.765888558746421 0.776 0.423 0 "5" "MSR1"
"RHOB.2" 0 0.713881943934094 0.937 0.655 0 "5" "RHOB"
"ITGB2" 0 0.669648529360933 0.777 0.461 0 "5" "ITGB2"
"OLFML3" 0 0.65764219812827 0.782 0.417 0 "5" "OLFML3"
"DNAJB1.1" 0 0.64237653804208 0.95 0.601 0 "5" "DNAJB1"
"CXCR4" 0 0.621224869202282 0.793 0.435 0 "5" "CXCR4"
"TSC22D3" 0 0.542876401610561 0.904 0.441 0 "5" "TSC22D3"
"KLF2" 0 0.530615063532487 0.829 0.452 0 "5" "KLF2"
"IER5" 0 0.526809023565645 0.892 0.609 0 "5" "IER5"
"RGS2" 0 0.488509612348864 0.84 0.297 0 "5" "RGS2"
"OGFRL1" 0 0.47392544983322 0.803 0.426 0 "5" "OGFRL1"
"S100A4" 0 0.449572230219404 0.741 0.363 0 "5" "S100A4"
"TGFBI" 0 0.431694402178245 0.768 0.338 0 "5" "TGFBI"
"PDK4" 0 0.342380420380176 0.817 0.311 0 "5" "PDK4"
"CEBPA" 0 0.298941762986008 0.81 0.326 0 "5" "CEBPA"
"EVI2A" 0 0.269821525148537 0.715 0.241 0 "5" "EVI2A"
"HSPA6" 0 0.269317383293083 0.892 0.59 0 "5" "HSPA6"
"S100A16" 0 -0.293301257774841 0.897 0.831 0 "5" "S100A16"
"GATM.1" 0 -0.338638129614891 0.825 0.829 0 "5" "GATM"
"MT1M.1" 0 -0.341956986524485 0.819 0.785 0 "5" "MT1M"
"AGT.1" 0 -0.359674855286081 0.854 0.817 0 "5" "AGT"
"MDK" 0 -0.394238035902443 0.92 0.833 0 "5" "MDK"
"BAALC" 0 -0.415497819189884 0.868 0.857 0 "5" "BAALC"
"TIMP1.1" 0 -0.429946216598163 0.694 0.893 0 "5" "TIMP1"
"MT2P1.1" 0 -0.451614196155786 0.927 0.866 0 "5" "MT2P1"
"HOPX.1" 0 -0.459007558660262 0.895 0.843 0 "5" "HOPX"
"RAMP1.1" 0 -0.459721180320846 0.738 0.866 0 "5" "RAMP1"
"PON2.1" 0 -0.459817676798715 0.92 0.871 0 "5" "PON2"
"CNN3.1" 0 -0.480403242825365 0.796 0.809 0 "5" "CNN3"
"DCN" 0 -0.489318165699835 0.835 0.873 0 "5" "DCN"
"DBIP1.3" 0 -0.501565086753226 0.878 0.845 0 "5" "DBIP1"
"FXYD6.1" 0 -0.502835412233136 0.872 0.847 0 "5" "FXYD6"
"ATP1B2.3" 0 -0.593745437509162 0.934 0.883 0 "5" "ATP1B2"
"TSC22D4.1" 0 -0.614023135929673 0.947 0.916 0 "5" "TSC22D4"
"CPE.2" 0 -0.659578168342113 0.845 0.884 0 "5" "CPE"
"PTPRZ1.1" 0 -0.684880741031341 0.9 0.877 0 "5" "PTPRZ1"
"FABP7.1" 0 -0.692233145859128 0.913 0.881 0 "5" "FABP7"
"TUBA1A" 0 -0.710692546836234 0.751 0.869 0 "5" "TUBA1A"
"CKB" 0 -0.76055237493058 0.893 0.887 0 "5" "CKB"
"EGFR.2" 0 -1.00401915822938 0.948 0.942 0 "5" "EGFR"
"C1orf61.2" 0 -1.05778641882021 0.926 0.906 0 "5" "C1orf61"
"CLU.3" 0 -1.20322482879468 0.82 0.935 0 "5" "CLU"
"SPARC.3" 0 -1.20710946218211 0.905 0.913 0 "5" "SPARC"
"MT3.3" 0 -1.28003206243661 0.97 0.982 0 "5" "MT3"
"DBI.5" 0 -1.43629589928406 0.901 0.974 0 "5" "DBI"
"PTN.2" 0 -1.43876156619031 0.957 0.979 0 "5" "PTN"
"NPC2" 3.24346510267884e-303 0.839189724292131 0.777 0.647 6.48693020535768e-300 "5" "NPC2"
"NR4A1" 5.32794194914579e-298 0.845112941214749 0.731 0.31 1.06558838982916e-294 "5" "NR4A1"
"MT1XP1.1" 2.79424451838464e-294 -0.353803380888465 0.847 0.82 5.58848903676927e-291 "5" "MT1XP1"
"SLA" 7.22711702830809e-291 0.392775348982094 0.719 0.398 1.44542340566162e-287 "5" "SLA"
"ATP1A2.3" 1.71300396300809e-288 -0.482512281187339 0.492 0.683 3.42600792601618e-285 "5" "ATP1A2"
"GADD45A" 2.66740423387584e-288 -0.318362977771147 0.745 0.765 5.33480846775168e-285 "5" "GADD45A"
"NES.1" 1.99760252018998e-285 -0.377135237663896 0.788 0.807 3.99520504037996e-282 "5" "NES"
"MLC1.1" 6.42474015010617e-281 -0.301593323926957 0.925 0.826 1.28494803002123e-277 "5" "MLC1"
"NMB.2" 1.68528029230455e-279 -0.382217381420727 0.921 0.823 3.37056058460911e-276 "5" "NMB"
"RNASET2" 2.7766173279283e-279 0.793519144679042 0.737 0.51 5.5532346558566e-276 "5" "RNASET2"
"CSF1R" 4.75621677281213e-278 0.672356986526397 0.713 0.322 9.51243354562426e-275 "5" "CSF1R"
"CPM" 1.5633689190006e-275 0.350079411416713 0.712 0.377 3.12673783800121e-272 "5" "CPM"
"CD14" 5.79468228064291e-275 0.881766699991446 0.708 0.294 1.15893645612858e-271 "5" "CD14"
"SPARCL1.2" 2.34339591454954e-261 -0.525039461503976 0.86 0.876 4.68679182909909e-258 "5" "SPARCL1"
"AQP4.3" 1.46146727690405e-250 -0.461712853199531 0.752 0.783 2.92293455380809e-247 "5" "AQP4"
"ZFP36L2.3" 3.80159483789891e-250 0.44427540660336 0.955 0.761 7.60318967579782e-247 "5" "ZFP36L2"
"MS4A7" 3.00107738599696e-249 0.753028080003988 0.694 0.27 6.00215477199391e-246 "5" "MS4A7"
"HSPA1B.3" 4.55550470284284e-248 0.735101131727948 0.969 0.765 9.11100940568568e-245 "5" "HSPA1B"
"S100B.1" 3.98560043873478e-246 -0.471724094490147 0.821 0.803 7.97120087746956e-243 "5" "S100B"
"SLC16A3" 1.62391664249457e-245 0.627001283582514 0.703 0.379 3.24783328498914e-242 "5" "SLC16A3"
"MT2A.3" 1.96109996761138e-242 -0.876054432551693 0.981 0.985 3.92219993522276e-239 "5" "MT2A"
"IGFBP2.2" 5.36580755386974e-241 -0.41250438609771 0.883 0.781 1.07316151077395e-237 "5" "IGFBP2"
"TNF" 3.01952616612726e-229 0.305126108758399 0.668 0.228 6.03905233225452e-226 "5" "TNF"
"APP" 1.8855978971467e-226 -0.39583638590757 0.839 0.824 3.7711957942934e-223 "5" "APP"
"TRIB1" 1.32613140893067e-222 0.457840803299659 0.7 0.392 2.65226281786134e-219 "5" "TRIB1"
"IER2" 2.14946575067516e-219 0.303597804379999 0.871 0.613 4.29893150135032e-216 "5" "IER2"
"ALOX5AP" 5.03660394098129e-219 0.712851188894845 0.689 0.339 1.00732078819626e-215 "5" "ALOX5AP"
"ZFP36.4" 3.30568796244726e-216 0.715092785545215 0.779 0.582 6.61137592489453e-213 "5" "ZFP36"
"SLC7A5" 6.48515203187089e-215 0.274226217548347 0.754 0.578 1.29703040637418e-211 "5" "SLC7A5"
"COL4A1.4" 1.17015026904972e-214 -0.310626448682613 0.88 0.629 2.34030053809945e-211 "5" "COL4A1"
"BCAN.5" 2.55685881264264e-208 -0.660688618676299 0.78 0.782 5.11371762528529e-205 "5" "BCAN"
"GPM6A.1" 1.65097931639719e-206 -0.491141245872566 0.89 0.788 3.30195863279437e-203 "5" "GPM6A"
"SLCO2B1" 3.44604063085711e-204 0.656726808163946 0.694 0.4 6.89208126171422e-201 "5" "SLCO2B1"
"TTYH1.1" 6.30390674104167e-201 -0.372638116743551 0.887 0.777 1.26078134820833e-197 "5" "TTYH1"
"FYB" 8.00159333872314e-197 0.505658857136461 0.669 0.279 1.60031866774463e-193 "5" "FYB"
"CXCL8" 7.11468749817526e-196 0.640590887627658 0.675 0.373 1.42293749963505e-192 "5" "CXCL8"
"MT-CO1.2" 3.88579114455024e-195 -0.508801737796747 0.91 0.869 7.77158228910048e-192 "5" "MT-CO1"
"IL10RA" 8.98171825763234e-192 0.2826629267505 0.662 0.269 1.79634365152647e-188 "5" "IL10RA"
"NRCAM" 8.96643492723353e-190 -0.268974717612638 0.824 0.761 1.79328698544671e-186 "5" "NRCAM"
"MT1X.4" 3.80279991378702e-187 -0.773531367953223 0.909 0.906 7.60559982757405e-184 "5" "MT1X"
"CST3.3" 1.37739436483734e-183 -0.69763785267028 0.887 0.955 2.75478872967467e-180 "5" "CST3"
"ACSL1" 2.55981312708353e-183 0.556019130751908 0.654 0.222 5.11962625416706e-180 "5" "ACSL1"
"HSPA1A.3" 1.09233202788957e-181 0.956587471868569 0.915 0.837 2.18466405577914e-178 "5" "HSPA1A"
"LGMN" 7.29392346415523e-179 0.422976929679471 0.708 0.479 1.45878469283105e-175 "5" "LGMN"
"CD83" 2.84081167213795e-176 0.667898386140861 0.665 0.363 5.6816233442759e-173 "5" "CD83"
"NCKAP1L" 1.49872890432527e-173 0.346227556580233 0.649 0.246 2.99745780865054e-170 "5" "NCKAP1L"
"NFIA" 3.4835656321609e-171 -0.323747940294595 0.705 0.706 6.96713126432179e-168 "5" "NFIA"
"CD163" 1.97029663688969e-169 0.494900222045155 0.651 0.265 3.94059327377937e-166 "5" "CD163"
"VIM.2" 7.93248897718304e-168 -0.384639606897286 0.852 0.956 1.58649779543661e-164 "5" "VIM"
"NUCKS1.2" 1.58541763551156e-165 -0.387365095178376 0.688 0.779 3.17083527102312e-162 "5" "NUCKS1"
"FTLP3.3" 2.10041872517126e-161 0.761208661896231 0.837 0.793 4.20083745034253e-158 "5" "FTLP3"
"HLA-B.2" 7.01307202959176e-161 0.293735386640187 0.985 0.967 1.40261440591835e-157 "5" "HLA-B"
"MAFB" 3.71112544767719e-159 0.708873347119758 0.706 0.544 7.42225089535439e-156 "5" "MAFB"
"SERPINE1" 1.39458105605517e-157 0.338797995734006 0.73 0.606 2.78916211211034e-154 "5" "SERPINE1"
"FCGR2A" 5.21071916373031e-157 0.554153245008839 0.658 0.425 1.04214383274606e-153 "5" "FCGR2A"
"PLXND1" 9.40001308672255e-157 0.262385251930715 0.701 0.522 1.88000261734451e-153 "5" "PLXND1"
"FGL2" 4.27415057237442e-156 0.393433411573051 0.648 0.319 8.54830114474883e-153 "5" "FGL2"
"FCGR3A" 3.12140240273226e-154 0.636544082902007 0.652 0.332 6.24280480546453e-151 "5" "FCGR3A"
"TYMP" 7.31237859724017e-154 0.640473290452744 0.665 0.415 1.46247571944803e-150 "5" "TYMP"
"CHI3L1.5" 1.71071794384678e-153 -0.625569188706975 0.546 0.716 3.42143588769356e-150 "5" "CHI3L1"
"NEAT1.1" 4.56918379473794e-150 0.689785629413256 0.695 0.421 9.13836758947588e-147 "5" "NEAT1"
"MT-CO3.2" 6.65113018715026e-147 -0.412426307273644 0.82 0.873 1.33022603743005e-143 "5" "MT-CO3"
"MCL1" 1.00301282421445e-145 0.619462759647632 0.704 0.49 2.00602564842889e-142 "5" "MCL1"
"FOSB.2" 1.42752509181401e-144 0.518646981517917 0.739 0.477 2.85505018362801e-141 "5" "FOSB"
"HLA-E.1" 5.18200404583932e-144 0.585826919768522 0.791 0.803 1.03640080916786e-140 "5" "HLA-E"
"KLF6" 1.50557084121922e-141 0.641177741909986 0.738 0.607 3.01114168243845e-138 "5" "KLF6"
"HMGB1.3" 2.75447326008402e-140 -0.461480823425039 0.783 0.805 5.50894652016804e-137 "5" "HMGB1"
"CD68" 3.54108106386408e-139 0.548758975441139 0.638 0.312 7.08216212772816e-136 "5" "CD68"
"MT-CO2.2" 5.9101151464971e-138 -0.393777014851916 0.896 0.878 1.18202302929942e-134 "5" "MT-CO2"
"TUBB2B" 2.35637493053614e-137 -0.519416523257296 0.867 0.736 4.71274986107228e-134 "5" "TUBB2B"
"OLR1" 2.02638013074738e-134 0.652886774058329 0.634 0.29 4.05276026149477e-131 "5" "OLR1"
"CRYAB.4" 1.20846204352224e-133 -0.61275338474675 0.857 0.832 2.41692408704448e-130 "5" "CRYAB"
"ITM2C.3" 1.49977704990004e-133 -0.456749002003996 0.675 0.697 2.99955409980009e-130 "5" "ITM2C"
"ZNF331" 9.52607479352635e-131 0.271126012964939 0.635 0.335 1.90521495870527e-127 "5" "ZNF331"
"S100A6.2" 1.97721051516559e-128 -0.540851719088798 0.89 0.863 3.95442103033117e-125 "5" "S100A6"
"CITED2" 9.67442377827161e-128 0.251909600464283 0.768 0.528 1.93488475565432e-124 "5" "CITED2"
"HMOX1" 8.13035915231191e-127 0.445815269382673 0.647 0.386 1.62607183046238e-123 "5" "HMOX1"
"NR4A3" 1.57654188868447e-122 0.566169687832538 0.627 0.299 3.15308377736893e-119 "5" "NR4A3"
"IFI6.2" 3.31071911530063e-121 -0.540224019125908 0.843 0.892 6.62143823060126e-118 "5" "IFI6"
"DENND3" 7.09331895347896e-121 0.301210424391174 0.621 0.271 1.41866379069579e-117 "5" "DENND3"
"PLIN2" 7.80023762587793e-119 0.619685689728629 0.644 0.43 1.56004752517559e-115 "5" "PLIN2"
"S100A11" 1.26767813936936e-118 0.621702869446915 0.657 0.493 2.53535627873873e-115 "5" "S100A11"
"PFKFB3" 1.11083083492318e-117 0.278327651592542 0.649 0.365 2.22166166984636e-114 "5" "PFKFB3"
"HLA-DQA1" 1.34740454683955e-117 0.351300348070231 0.621 0.327 2.69480909367909e-114 "5" "HLA-DQA1"
"HTRA1" 2.81358531644426e-117 0.444733836626288 0.812 0.712 5.62717063288852e-114 "5" "HTRA1"
