	0	1	2	3	4	5	6	7	8	9	10	11	12
TERF1P2	0	0.00333333333333333	0	0	0	0	0	0.00714285714285714	0.018348623853211	0.0119047619047619	0	0	0
C19orf70	0.308310991957105	0.493333333333333	0.288590604026846	0.221238938053097	0.338095238095238	0.306878306878307	0.223529411764706	0.235714285714286	0.532110091743119	0.333333333333333	0.227272727272727	0.227272727272727	0.4
GABARAPL1	0.219839142091153	0.186666666666667	0.174496644295302	0.176991150442478	0.228571428571429	0.227513227513228	0.429411764705882	0.185714285714286	0.192660550458716	0.202380952380952	0.212121212121212	0.136363636363636	0.1
TEX41	0.00536193029490617	0.00333333333333333	0	0	0	0.00529100529100529	0.00588235294117647	0.00714285714285714	0	0	0	0.0454545454545455	0
LRP8	0.112600536193029	0.0666666666666667	0.167785234899329	0.176991150442478	0.0428571428571429	0.0582010582010582	0.252941176470588	0.185714285714286	0.137614678899083	0.0238095238095238	0	0	0.1
LRP4-AS1	0.00536193029490617	0	0.0100671140939597	0.0221238938053097	0	0.00529100529100529	0	0.107142857142857	0.00917431192660551	0	0	0	0
RSRC2	0.324396782841823	0.226666666666667	0.24496644295302	0.269911504424779	0.29047619047619	0.238095238095238	0.452941176470588	0.271428571428571	0.376146788990826	0.345238095238095	0.151515151515151	0.181818181818182	0.3
AP000889.1	0	0.00333333333333333	0	0.00442477876106195	0	0.00529100529100529	0	0.0142857142857143	0.00917431192660551	0	0	0	0
RP11-357K6.1	0.0348525469168901	0.00333333333333333	0.0268456375838926	0.0530973451327434	0.019047619047619	0.0105820105820106	0.0235294117647059	0.05	0	0.0238095238095238	0	0	0
ZNF189	0.0589812332439678	0.08	0.0604026845637584	0.0398230088495575	0.0380952380952381	0.0317460317460317	0.0647058823529412	0.0285714285714286	0.0275229357798165	0.0357142857142857	0.0606060606060606	0.0909090909090909	0
NPFFR1	0.00804289544235925	0.01	0	0.00884955752212389	0.00952380952380952	0	0.0176470588235294	0	0	0.0238095238095238	0	0	0
OFD1P17	0.00268096514745308	0.00666666666666667	0.00335570469798658	0.00442477876106195	0	0.00529100529100529	0	0	0	0	0	0	0
NPM1P5	0.00536193029490617	0	0.00335570469798658	0	0	0.00529100529100529	0.0117647058823529	0.00714285714285714	0	0.0119047619047619	0	0	0
EEF1A1P6	0.0455764075067024	0.05	0.0973154362416107	0.0309734513274336	0.0523809523809524	0.105820105820106	0.0470588235294118	0.0642857142857143	0.055045871559633	0.0952380952380952	0	0.181818181818182	0
SH3BP5	0.0563002680965147	0.0733333333333333	0.0302013422818792	0.0132743362831858	0.0285714285714286	0.0264550264550265	0.152941176470588	0.0571428571428571	0.073394495412844	0.380952380952381	0.0303030303030303	0.0454545454545455	0
TPRG1	0.0107238605898123	0.00666666666666667	0	0	0.00476190476190476	0	0.00588235294117647	0.00714285714285714	0	0	0.0151515151515152	0	0
TUBB8P11	0.00804289544235925	0.00333333333333333	0.0134228187919463	0.00884955752212389	0.019047619047619	0.00529100529100529	0.0117647058823529	0.0357142857142857	0.018348623853211	0	0	0	0
SF3B4	0.190348525469169	0.21	0.184563758389262	0.261061946902655	0.142857142857143	0.195767195767196	0.229411764705882	0.278571428571429	0.0825688073394495	0.119047619047619	0.0606060606060606	0.181818181818182	0.1
RP11-21L23.3	0.0107238605898123	0.01	0	0	0	0.00529100529100529	0	0	0	0	0	0	0
ADAM32	0	0.00333333333333333	0.0100671140939597	0	0	0.00529100529100529	0.00588235294117647	0	0.00917431192660551	0.0119047619047619	0	0	0
ZNF385C	0.0107238605898123	0.00333333333333333	0	0	0.00476190476190476	0	0.00588235294117647	0.00714285714285714	0	0	0.0151515151515152	0	0
MKRN3-AS1	0	0	0	0	0	0	0.0352941176470588	0	0	0	0	0	0
C2orf88	0.0107238605898123	0.03	0.0134228187919463	0.0176991150442478	0.0285714285714286	0.0634920634920635	0	0.00714285714285714	0.128440366972477	0.0357142857142857	0	0.0454545454545455	0
CHD1	0.193029490616622	0.15	0.110738255033557	0.101769911504425	0.0523809523809524	0.0529100529100529	0.117647058823529	0.121428571428571	0.155963302752294	0.0833333333333333	0.242424242424242	0.0909090909090909	0.2
DSCAM	0.155495978552279	0.0766666666666667	0.285234899328859	0.176991150442478	0.2	0.306878306878307	0.123529411764706	0.135714285714286	0.128440366972477	0.0357142857142857	0.0151515151515152	0.0454545454545455	0
PTPMT1	0.152815013404826	0.226666666666667	0.181208053691275	0.190265486725664	0.119047619047619	0.17989417989418	0.194117647058824	0.171428571428571	0.357798165137615	0.119047619047619	0.0606060606060606	0.181818181818182	0.1
AGBL4	0	0.01	0.00335570469798658	0	0	0	0.0176470588235294	0	0	0	0	0	0
XRCC6P1	0.0160857908847185	0.02	0.0100671140939597	0.0265486725663717	0.00476190476190476	0.0317460317460317	0.0294117647058823	0.00714285714285714	0	0	0.0151515151515152	0.0454545454545455	0
GBP1	0.0187667560321716	0.06	0.00671140939597315	0	0	0	0.0117647058823529	0.00714285714285714	0.201834862385321	0.0476190476190476	0	0.0454545454545455	0
CDPF1	0.0268096514745308	0.0166666666666667	0.0167785234899329	0.0132743362831858	0.00952380952380952	0	0.0470588235294118	0.0142857142857143	0.00917431192660551	0.0119047619047619	0	0.0454545454545455	0
CENPJ	0.0563002680965147	0.02	0.0604026845637584	0.199115044247788	0.142857142857143	0.206349206349206	0.0647058823529412	0.164285714285714	0.018348623853211	0.0119047619047619	0	0.136363636363636	0
TMEM51-AS1	0.00536193029490617	0.00666666666666667	0.00671140939597315	0.00442477876106195	0.00476190476190476	0.00529100529100529	0	0.0214285714285714	0.00917431192660551	0	0.0454545454545455	0	0
DYNC1I2P1	0.0160857908847185	0.0233333333333333	0.0268456375838926	0.0132743362831858	0.0285714285714286	0.00529100529100529	0.0352941176470588	0.0571428571428571	0.073394495412844	0.0595238095238095	0.0151515151515152	0.0454545454545455	0.2
SLC44A2	0.225201072386059	0.14	0.248322147651007	0.269911504424779	0.214285714285714	0.153439153439153	0.264705882352941	0.264285714285714	0.284403669724771	0.0714285714285714	0.121212121212121	0.409090909090909	0.3
PDCD2L	0.0723860589812332	0.0266666666666667	0.0369127516778523	0.0176991150442478	0.0428571428571429	0.0264550264550265	0.0705882352941176	0.00714285714285714	0.0825688073394495	0.0357142857142857	0	0.0454545454545455	0
RPS7P12	0	0	0.00671140939597315	0.00884955752212389	0.00476190476190476	0.0105820105820106	0	0.00714285714285714	0	0	0.0151515151515152	0	0
PTMA	2.79088471849866	2.34333333333333	3.7751677852349	6.10176991150442	4.90952380952381	5.12698412698413	5.07647058823529	5.06428571428571	1.53211009174312	5.85714285714286	3.06060606060606	5.68181818181818	9
BLOC1S1	0.222520107238606	0.243333333333333	0.426174496644295	0.411504424778761	0.328571428571429	0.259259259259259	0.288235294117647	0.421428571428571	0.440366972477064	0.464285714285714	0.363636363636364	0.363636363636364	0.4
MUC1	0.0536193029490617	0.0533333333333333	0.0201342281879195	0.0132743362831858	0.00952380952380952	0.0105820105820106	0	0.00714285714285714	0.0825688073394495	0.0238095238095238	0	0	0
LINC00176	0.00268096514745308	0	0	0	0.019047619047619	0	0.00588235294117647	0.00714285714285714	0.00917431192660551	0	0	0	0
ACTG2	0.0160857908847185	0.03	0.00335570469798658	0.00884955752212389	0.00476190476190476	0.0105820105820106	0.00588235294117647	0.00714285714285714	0.0458715596330275	0	0	0.772727272727273	0
LAPTM4A	0.447721179624665	0.956666666666667	0.332214765100671	0.336283185840708	0.0904761904761905	0.105820105820106	0.329411764705882	0.55	0.596330275229358	0.309523809523809	0.303030303030303	1.18181818181818	1.4
ROPN1L	0.00536193029490617	0.00666666666666667	0	0	0	0.0105820105820106	0.0117647058823529	0	0	0	0	0	0
CYP4V2	0.0268096514745308	0.0466666666666667	0.0402684563758389	0.0221238938053097	0.0238095238095238	0.0211640211640212	0.0352941176470588	0.0214285714285714	0.036697247706422	0.0357142857142857	0	0.181818181818182	0.1
ERCC1	0.284182305630027	0.2	0.281879194630872	0.221238938053097	0.195238095238095	0.185185185185185	0.229411764705882	0.207142857142857	0.229357798165138	0.130952380952381	0.0909090909090909	0.0454545454545455	0
SLC35E1	0.120643431635389	0.106666666666667	0.0536912751677852	0.0707964601769911	0.0523809523809524	0.037037037037037	0.141176470588235	0.0857142857142857	0.165137614678899	0.0952380952380952	0.0757575757575758	0	0
SRRM5	0	0.01	0.00335570469798658	0.00884955752212389	0.00952380952380952	0	0.00588235294117647	0	0	0	0	0	0
PRDM1	0.0107238605898123	0.01	0.00335570469798658	0	0	0	0	0.0142857142857143	0.00917431192660551	0	0.212121212121212	0.0909090909090909	0.2
C1QTNF3	0.0134048257372654	0.00666666666666667	0.00671140939597315	0.0176991150442478	0.0142857142857143	0.00529100529100529	0.00588235294117647	0	0.00917431192660551	0.0357142857142857	0	0	0.1
FGFR3	0	0	0	0	0.0285714285714286	0.00529100529100529	0	0	0.055045871559633	0	0	0	0
TPD52	0.0750670241286863	0.196666666666667	0.0671140939597315	0.0442477876106195	0.0380952380952381	0.0264550264550265	0.0411764705882353	0.0857142857142857	0.211009174311927	0.309523809523809	0.0151515151515152	0	0.1
ASB6	0.0697050938337802	0.0533333333333333	0.0201342281879195	0.0530973451327434	0.0476190476190476	0.0740740740740741	0.0529411764705882	0.0714285714285714	0.055045871559633	0.0714285714285714	0.0303030303030303	0.0909090909090909	0
MZF1-AS1	0.0160857908847185	0.00333333333333333	0.00671140939597315	0	0.00476190476190476	0.00529100529100529	0	0.0214285714285714	0.018348623853211	0.0119047619047619	0	0	0
EYA4	0	0.0166666666666667	0	0	0.00476190476190476	0	0	0	0.00917431192660551	0	0	0	0
RP5-828K20.1	0.00536193029490617	0.00666666666666667	0	0	0	0	0.00588235294117647	0	0	0	0	0	0
HNRNPK	2.50134048257373	2.43	2.8993288590604	3.15044247787611	2.55238095238095	2.53968253968254	2.43529411764706	3.27857142857143	1.95412844036697	2.13095238095238	1.33333333333333	1.77272727272727	1.1
CTD-2073O6.1	0.0268096514745308	0.01	0.0100671140939597	0.0309734513274336	0.0238095238095238	0.0264550264550265	0.0294117647058824	0.0142857142857143	0.018348623853211	0.0119047619047619	0	0	0
GPR89A	0.0777479892761394	0.0333333333333333	0.0604026845637584	0.0575221238938053	0.0428571428571429	0.0264550264550265	0.0235294117647059	0.00714285714285714	0.00917431192660551	0.0119047619047619	0	0	0
CAMSAP3	0.0160857908847185	0.00666666666666667	0.0167785234899329	0.0132743362831858	0.0285714285714286	0.00529100529100529	0.0764705882352941	0.0142857142857143	0	0	0	0	0
IRAK2	0.00536193029490617	0.01	0.00671140939597315	0	0	0.0105820105820106	0	0.00714285714285714	0.055045871559633	0.0833333333333333	0.136363636363636	0	0
PTDSS1	0.064343163538874	0.1	0.087248322147651	0.106194690265487	0.0428571428571429	0.0952380952380952	0.0941176470588235	0.0714285714285714	0.0825688073394495	0.0119047619047619	0.0454545454545454	0	0
FSIP1	0.0107238605898123	0.00333333333333333	0.00335570469798658	0	0.00952380952380952	0	0.0117647058823529	0	0	0.0238095238095238	0	0	0
RPL21P18	0.128686327077748	0.13	0.0973154362416107	0.128318584070796	0.0714285714285714	0.0952380952380952	0.123529411764706	0.0928571428571429	0.0825688073394495	0.0952380952380952	0.0757575757575757	0.181818181818182	0.1
AC079305.10	0	0	0.00335570469798658	0.00442477876106195	0	0.00529100529100529	0.00588235294117647	0.00714285714285714	0	0	0.0151515151515152	0	0
MED1	0.0911528150134048	0.09	0.124161073825503	0.110619469026549	0.0333333333333333	0.0740740740740741	0.158823529411765	0.171428571428571	0.100917431192661	0.0833333333333333	0.0151515151515152	0.0454545454545455	0.1
CSGALNACT1	0.0482573726541555	0.05	0.0570469798657718	0.0221238938053097	0.0142857142857143	0.0317460317460317	0.0117647058823529	0.0214285714285714	0.073394495412844	0.0119047619047619	0.0909090909090909	0	0
ZNF264	0.0697050938337802	0.09	0.0335570469798658	0.0707964601769911	0.0476190476190476	0.0529100529100529	0.0823529411764706	0.0785714285714286	0.055045871559633	0.154761904761905	0.0757575757575757	0.181818181818182	0.1
EME2	0.0375335120643432	0.02	0.0302013422818792	0.0442477876106195	0.0285714285714286	0.0211640211640212	0.00588235294117647	0.0642857142857143	0.018348623853211	0	0	0	0
ZDHHC6	0.0616621983914209	0.0633333333333333	0.063758389261745	0.084070796460177	0.0857142857142857	0.0952380952380952	0.0705882352941176	0.0642857142857143	0.146788990825688	0.0357142857142857	0.121212121212121	0	0.1
PDE11A	0	0.00333333333333333	0.00335570469798658	0	0	0.00529100529100529	0	0	0	0.0119047619047619	0	0	0
RPL21P12	0.0107238605898123	0.01	0.00671140939597315	0	0.00476190476190476	0.0158730158730159	0.00588235294117647	0.0142857142857143	0	0.0119047619047619	0	0	0
CTD-2027G2.1	0.0402144772117962	0.0266666666666667	0.0201342281879195	0.0973451327433628	0.0333333333333333	0.0264550264550265	0.0352941176470588	0.207142857142857	0.0275229357798165	0.0119047619047619	0	0.0454545454545455	0
NAF1	0.0563002680965147	0.0633333333333333	0.0302013422818792	0.0221238938053097	0.0238095238095238	0.0211640211640212	0.0352941176470588	0.0571428571428571	0.0275229357798165	0	0.0151515151515152	0.0454545454545455	0
H3F3AP6	0.10455764075067	0.0766666666666667	0.154362416107383	0.221238938053097	0.123809523809524	0.158730158730159	0.235294117647059	0.207142857142857	0.055045871559633	0.0476190476190476	0.0151515151515152	0.227272727272727	0.3
FAM49A	0.117962466487936	0.13	0.0369127516778523	0.0398230088495575	0.0285714285714286	0.0582010582010582	0.0764705882352941	0.0785714285714286	0.110091743119266	0.0119047619047619	0.0454545454545455	0	0.1
RP11-407N17.5	0	0.01	0.00335570469798658	0	0	0	0	0	0.00917431192660551	0	0	0	0
COPZ1	0.289544235924933	0.2	0.308724832214765	0.230088495575221	0.319047619047619	0.37037037037037	0.323529411764706	0.228571428571429	0.165137614678899	0.214285714285714	0.0606060606060606	0.181818181818182	0.1
UNC93B1	0.0107238605898123	0.00666666666666667	0.00671140939597315	0	0	0.00529100529100529	0	0.0142857142857143	0.018348623853211	0.0119047619047619	0.181818181818182	0.0909090909090909	0
DDX52	0.123324396782842	0.0966666666666667	0.0604026845637584	0.079646017699115	0.0952380952380952	0.0687830687830688	0.117647058823529	0.121428571428571	0.073394495412844	0.0238095238095238	0.0151515151515152	0.227272727272727	0.1
GJC3	0	0.0133333333333333	0	0	0.00476190476190476	0.00529100529100529	0	0	0	0.0595238095238095	0	0	0
ZNF876P	0	0	0	0.0132743362831858	0	0	0.00588235294117647	0.00714285714285714	0.00917431192660551	0	0	0	0
FBXO31	0.064343163538874	0.0566666666666667	0.0436241610738255	0.0575221238938053	0.0523809523809524	0.0423280423280423	0.0176470588235294	0.0142857142857143	0.055045871559633	0.0476190476190476	0.0151515151515152	0.0454545454545455	0
RP11-305K5.1	0.227882037533512	0.133333333333333	0.0805369127516778	0.0663716814159292	0.0476190476190476	0.0793650793650794	0.105882352941176	0.114285714285714	0.100917431192661	0.0238095238095238	0.0303030303030303	0	0
NME1	0.742627345844504	0.556666666666667	1.46308724832215	1.50442477876106	1.52857142857143	1.41269841269841	1.04117647058824	0.978571428571428	0.724770642201835	0.309523809523809	0.348484848484848	0.0454545454545455	0.3
NSF	0.0294906166219839	0.0766666666666667	0.110738255033557	0.0929203539823009	0.0619047619047619	0.0952380952380952	0.0470588235294118	0.1	0.0917431192660551	0.0952380952380952	0.0909090909090909	0	0.1
SKI	0.109919571045576	0.126666666666667	0.12751677852349	0.132743362831858	0.0714285714285714	0.0740740740740741	0.0764705882352941	0.0928571428571429	0.211009174311927	0.130952380952381	0.136363636363636	0.272727272727273	0.4
RP11-1094M14.11	0.0723860589812332	0.113333333333333	0.0973154362416107	0.106194690265487	0.0666666666666667	0.0793650793650794	0.129411764705882	0.0642857142857143	0.0825688073394495	0.19047619047619	0.0151515151515152	0.181818181818182	0
EFS	0.064343163538874	0.04	0.134228187919463	0.18141592920354	0.104761904761905	0.111111111111111	0.0529411764705882	0.114285714285714	0.128440366972477	0.0476190476190476	0.0303030303030303	0.0454545454545455	0
TTI2	0.0428954423592493	0.0266666666666667	0.023489932885906	0.0398230088495575	0.0238095238095238	0.0634920634920635	0.0470588235294118	0.0214285714285714	0.055045871559633	0.0476190476190476	0.0454545454545454	0.0909090909090909	0
APH1A	0.219839142091153	0.26	0.241610738255034	0.278761061946903	0.29047619047619	0.365079365079365	0.211764705882353	0.428571428571429	0.155963302752294	0.202380952380952	0.363636363636364	0	0.2
LRG1	0.00804289544235925	0	0.00335570469798658	0	0	0.00529100529100529	0.00588235294117647	0	0	0	0	0	0
CNPY4	0.128686327077748	0.126666666666667	0.0671140939597315	0.0486725663716814	0.0428571428571429	0.0423280423280423	0.0764705882352941	0.128571428571429	0.0825688073394495	0.0119047619047619	0.0606060606060606	0.0909090909090909	0
FGD6	0	0	0	0.00442477876106195	0.00952380952380952	0.00529100529100529	0	0	0	0	0	0	0
UBE2I	0.455764075067024	0.393333333333333	0.577181208053691	0.800884955752212	0.338095238095238	0.497354497354497	0.811764705882353	0.7	0.238532110091743	0.333333333333333	0.181818181818182	0.0909090909090909	0.2
RP11-611L7.2	0.0187667560321716	0.00333333333333333	0	0.00442477876106195	0	0.00529100529100529	0.0176470588235294	0.0142857142857143	0	0	0	0	0
ZNF471	0.0857908847184987	0.0566666666666667	0.0167785234899329	0.0309734513274336	0.0428571428571429	0.0476190476190476	0.0470588235294118	0.0428571428571429	0.036697247706422	0.0357142857142857	0	0.0454545454545455	0
RPL21P23	0.0509383378016086	0.02	0.0402684563758389	0.0575221238938053	0.019047619047619	0.0476190476190476	0.0529411764705882	0.0571428571428571	0.036697247706422	0.0476190476190476	0	0.0909090909090909	0.1
COX5AP2	0.0375335120643432	0.0333333333333333	0.023489932885906	0.0752212389380531	0.0380952380952381	0.0687830687830688	0.0647058823529412	0.0214285714285714	0.036697247706422	0	0.0303030303030303	0.0454545454545455	0
RUNX3	0	0	0.00335570469798658	0	0	0	0.00588235294117647	0	0	0	0.212121212121212	0	0.1
MATN2	0.0589812332439678	0.03	0.0939597315436242	0.0575221238938053	0.0476190476190476	0.142857142857143	0.0411764705882353	0.15	0.412844036697248	0.130952380952381	0	0.0454545454545455	0
RPL32	5.46648793565684	5.06	6.66778523489933	5.84070796460177	6.82857142857143	6.13756613756614	4.97058823529412	5.22142857142857	4.00917431192661	3.47619047619048	3.18181818181818	3.54545454545455	3.1
GCLM	0.0911528150134048	0.09	0.023489932885906	0.0486725663716814	0.019047619047619	0.0158730158730159	0.0411764705882353	0.05	0.137614678899083	0.0714285714285714	0.0303030303030303	0.0909090909090909	0.3
UBP1	0.13941018766756	0.106666666666667	0.161073825503356	0.176991150442478	0.10952380952381	0.148148148148148	0.141176470588235	0.178571428571429	0.110091743119266	0.0357142857142857	0.0757575757575757	0.0454545454545455	0
IFNGR2	0.150134048257373	0.166666666666667	0.201342281879195	0.234513274336283	0.180952380952381	0.148148148148148	0.123529411764706	0.221428571428571	0.119266055045872	0.0714285714285714	0.348484848484848	0.227272727272727	0.2
COL8A2	0	0.00666666666666667	0	0	0.00476190476190476	0.00529100529100529	0.0117647058823529	0	0.00917431192660551	0	0.0757575757575757	0	0
STAG3L5P	0.00536193029490617	0.0133333333333333	0.0100671140939597	0.00442477876106195	0	0	0.0117647058823529	0.0142857142857143	0.00917431192660551	0.0119047619047619	0.0151515151515152	0	0
TMEM156	0	0	0	0.00442477876106195	0	0	0	0	0	0	0.0151515151515152	0	0.2
DESI2	0.117962466487936	0.0633333333333333	0.104026845637584	0.150442477876106	0.0571428571428571	0.0899470899470899	0.0647058823529412	0.128571428571429	0.0458715596330275	0.0357142857142857	0.0606060606060606	0.0454545454545455	0
RP1-261G23.7	0.00268096514745308	0.00333333333333333	0	0	0	0.00529100529100529	0.00588235294117647	0	0	0	0	0	0
TIPRL	0.203753351206434	0.196666666666667	0.144295302013423	0.123893805309734	0.114285714285714	0.121693121693122	0.194117647058824	0.221428571428571	0.0825688073394495	0.130952380952381	0.0909090909090909	0.0454545454545455	0
GNE	0.064343163538874	0.07	0.0805369127516778	0.0663716814159292	0.0857142857142857	0.0793650793650794	0.0823529411764706	0.0642857142857143	0.055045871559633	0.0238095238095238	0.0151515151515152	0.0909090909090909	0
RAMP1	0.0857908847184986	0.316666666666667	0.268456375838926	0.146017699115044	0.0952380952380952	0.0529100529100529	0.0352941176470588	0.121428571428571	0.458715596330275	0.0357142857142857	0.151515151515151	0	0
CD109	0.00536193029490617	0.0166666666666667	0.0100671140939597	0.00442477876106195	0	0.00529100529100529	0	0.00714285714285714	0.036697247706422	0.0119047619047619	0.106060606060606	0	0.2
RNASE6	0	0	0	0	0	0	0	0	0	0	0.287878787878788	0	0
CHEK2	0.0160857908847185	0.0266666666666667	0.0201342281879195	0.106194690265487	0.0142857142857143	0.0105820105820106	0.0176470588235294	0.185714285714286	0.018348623853211	0.0476190476190476	0	0.0454545454545455	0
NEK2	0.00804289544235925	0.00666666666666667	0.0201342281879195	0.0486725663716814	0.0142857142857143	0.0211640211640212	0.0117647058823529	0.328571428571429	0.0275229357798165	0.0119047619047619	0.0303030303030303	0	0.2
POLR2J2	0.0402144772117962	0.00666666666666667	0.0134228187919463	0.0176991150442478	0.019047619047619	0.0211640211640212	0.0470588235294118	0.0428571428571429	0	0.0476190476190476	0	0	0
HSPB1	1.16085790884718	2.45	0.953020134228188	0.309734513274336	0.314285714285714	0.195767195767196	0.729411764705882	0.435714285714286	1.55963302752294	0.25	0.757575757575758	2.54545454545455	0.3
FOLR1	0.00268096514745308	0.01	0	0	0	0	0.0117647058823529	0	0	0	0	0	0
OTULIN	0.064343163538874	0.04	0.0369127516778524	0.0442477876106195	0.0333333333333333	0.0687830687830688	0.0588235294117647	0.05	0.0642201834862385	0.0357142857142857	0.0151515151515152	0.136363636363636	0.1
SOD1P3	0.0160857908847185	0.02	0.00671140939597315	0.00442477876106195	0.00952380952380952	0.00529100529100529	0.0294117647058824	0.0142857142857143	0	0.0476190476190476	0	0	0
RNF139-AS1	0.00804289544235925	0.00333333333333333	0.0167785234899329	0.00884955752212389	0	0	0.0117647058823529	0.0214285714285714	0.00917431192660551	0.0238095238095238	0.0151515151515152	0	0
PTOV1-AS1	0.0107238605898123	0.01	0.0100671140939597	0.00442477876106195	0.00476190476190476	0.00529100529100529	0.0352941176470588	0	0.00917431192660551	0.0238095238095238	0	0.0454545454545455	0
THAP9	0.0107238605898123	0.0233333333333333	0.0100671140939597	0	0.0238095238095238	0.0158730158730159	0.0411764705882353	0.0285714285714286	0	0.0119047619047619	0	0.0454545454545455	0
CASP2	0.120643431635389	0.0866666666666667	0.134228187919463	0.230088495575221	0.1	0.132275132275132	0.229411764705882	0.114285714285714	0.0458715596330275	0.0833333333333333	0	0	0.2
C22orf23	0.00536193029490617	0.01	0.00335570469798658	0.00884955752212389	0.00952380952380952	0.0105820105820106	0.0176470588235294	0.0142857142857143	0	0.0119047619047619	0	0	0
PRR13P5	0.0268096514745308	0.0633333333333333	0.00671140939597315	0.0132743362831858	0.0285714285714286	0.0264550264550265	0.0235294117647059	0.0285714285714286	0.0275229357798165	0.0833333333333333	0.0454545454545455	0.0909090909090909	0
EHBP1L1	0.032171581769437	0.03	0.023489932885906	0.0221238938053097	0.00476190476190476	0.00529100529100529	0.0470588235294118	0.0214285714285714	0.073394495412844	0.0119047619047619	0.227272727272727	0.136363636363636	0
NR1H2	0.0857908847184986	0.0766666666666667	0.0570469798657718	0.0486725663716814	0.0333333333333333	0.0529100529100529	0.0411764705882353	0.0785714285714286	0.073394495412844	0.107142857142857	0.0454545454545455	0.272727272727273	0.1
RP11-37B2.1	0.0187667560321716	0.0333333333333333	0.0201342281879195	0	0	0.0105820105820106	0.0294117647058823	0.0142857142857143	0.0275229357798165	0	0.0303030303030303	0.0454545454545455	0
NSMF	0.195710455764075	0.16	0.261744966442953	0.247787610619469	0.333333333333333	0.201058201058201	0.282352941176471	0.207142857142857	0.394495412844037	0.0476190476190476	0.166666666666667	0.0454545454545455	0
ABCC10	0.0348525469168901	0.03	0.0268456375838926	0.0132743362831858	0.0238095238095238	0.0211640211640212	0.0235294117647059	0.0357142857142857	0.0458715596330275	0	0.0454545454545454	0	0
LINC00909	0.0831099195710456	0.0333333333333333	0.0335570469798658	0.0486725663716814	0.0476190476190476	0.0582010582010582	0.0705882352941176	0.0785714285714286	0.055045871559633	0.0714285714285714	0	0.0454545454545455	0
CTD-2319I12.10	0.00268096514745308	0.00333333333333333	0	0	0.00476190476190476	0	0	0.0142857142857143	0	0	0	0	0
LYPLAL1	0.211796246648794	0.226666666666667	0.0671140939597315	0.0619469026548673	0.0857142857142857	0.132275132275132	0.147058823529412	0.05	0.128440366972477	0.0714285714285714	0.0606060606060606	0.181818181818182	0.1
MORN5	0.0107238605898123	0	0	0	0.00476190476190476	0.0105820105820106	0	0	0.0458715596330275	0	0	0	0
MGST3	0.528150134048257	0.77	0.352348993288591	0.52212389380531	0.395238095238095	0.343915343915344	0.5	0.521428571428571	0.63302752293578	0.464285714285714	0.53030303030303	0.681818181818182	0.4
PACS1	0.0482573726541555	0.0566666666666667	0.0536912751677852	0.0575221238938053	0.019047619047619	0.0264550264550265	0.0411764705882353	0.0642857142857143	0.0642201834862385	0	0.0454545454545454	0.0454545454545455	0.1
UCN	0.064343163538874	0.0533333333333333	0.0335570469798658	0.0221238938053097	0.019047619047619	0.0582010582010582	0.0470588235294118	0.0285714285714286	0.0275229357798165	0.0119047619047619	0.0303030303030303	0	0
FIBP	0.163538873994638	0.156666666666667	0.214765100671141	0.247787610619469	0.171428571428571	0.238095238095238	0.223529411764706	0.221428571428571	0.128440366972477	0.130952380952381	0.0454545454545455	0.181818181818182	0.1
BAIAP3	0.0187667560321716	0.0766666666666667	0.0201342281879195	0.0132743362831858	0	0.00529100529100529	0.0882352941176471	0.0214285714285714	0.110091743119266	0	0	0	0
WDR37	0.0723860589812332	0.0333333333333333	0.0604026845637584	0.0309734513274336	0.0142857142857143	0.0264550264550265	0.0529411764705882	0.00714285714285714	0.0642201834862385	0.0833333333333333	0	0.0454545454545455	0.1
BACE2	0.0134048257372654	0.04	0.0100671140939597	0.00884955752212389	0.00476190476190476	0.0158730158730159	0	0.0142857142857143	0.00917431192660551	0.0238095238095238	0.0151515151515152	0.0909090909090909	0.2
LSMEM2	0.00268096514745308	0	0	0	0.00476190476190476	0.00529100529100529	0.00588235294117647	0	0	0.0119047619047619	0	0	0
TMEM254	0.0697050938337802	0.05	0.0302013422818792	0.0132743362831858	0.0142857142857143	0.0317460317460317	0.0411764705882353	0.0428571428571429	0.0825688073394495	0.0119047619047619	0.0303030303030303	0.0454545454545455	0
TUBG1	0.0991957104557641	0.0866666666666667	0.154362416107383	0.261061946902655	0.0333333333333333	0.0687830687830688	0.117647058823529	0.214285714285714	0.036697247706422	0.0238095238095238	0.0454545454545455	0.272727272727273	0
GOLGA4	0.487935656836461	0.446666666666667	0.231543624161074	0.13716814159292	0.157142857142857	0.28042328042328	0.323529411764706	0.221428571428571	0.495412844036697	0.333333333333333	0.196969696969697	0.136363636363636	0.3
BEX5	0.190348525469169	0.186666666666667	0.0906040268456376	0.101769911504425	0.171428571428571	0.227513227513228	0.217647058823529	0.0785714285714286	0.128440366972477	0.0714285714285714	0	0	0.3
FRAT2	0.0268096514745308	0.0133333333333333	0.0268456375838926	0.0398230088495575	0.0142857142857143	0.0317460317460317	0.0411764705882353	0.00714285714285714	0	0.0357142857142857	0	0	0.1
TMC4	0.00536193029490617	0	0	0	0.00476190476190476	0	0.00588235294117647	0	0	0	0	0.0454545454545455	0
RP11-680H20.1	0.300268096514745	0.37	0.23489932885906	0.283185840707965	0.157142857142857	0.264550264550265	0.364705882352941	0.307142857142857	0.348623853211009	0.202380952380952	0.348484848484848	0.454545454545455	0.3
