	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
ARHGAP5	 4.784860e-15	 0.2519133	0.286	0.084	 1.043243e-10	5	ARHGAP5
H1FX.2	 5.783348e-15	-0.4867006	0.243	0.516	 1.260943e-10	5	H1FX
AGFG1	 7.652515e-15	 0.2754360	0.349	0.118	 1.668478e-10	5	AGFG1
ALDOA.3	 8.049893e-15	-0.4436955	0.608	0.836	 1.755118e-10	5	ALDOA
FABP7.2	 8.181509e-15	-0.4293928	0.095	0.349	 1.783814e-10	5	FABP7
GPR37L1	 1.599763e-14	 0.2624910	0.307	0.089	 3.487963e-10	5	GPR37L1
RHOQ	 2.416958e-14	 0.2709452	0.370	0.140	 5.269693e-10	5	RHOQ
MT1G.5	 3.097999e-14	-1.0608277	0.063	0.291	 6.754567e-10	5	MT1G
NEAT1.5	 3.223667e-14	-0.8121927	0.212	0.453	 7.028562e-10	5	NEAT1
LRRN1	 3.816987e-14	 0.3364227	0.529	0.266	 8.322177e-10	5	LRRN1
ADD3	 4.034146e-14	 0.2770614	0.392	0.151	 8.795648e-10	5	ADD3
LDHB	 7.682211e-14	 0.2894330	0.937	0.809	 1.674953e-09	5	LDHB
GAS5	 7.901054e-14	 0.3367951	0.635	0.367	 1.722667e-09	5	GAS5
NTRK2.4	 1.137064e-13	-0.6305739	0.132	0.368	 2.479142e-09	5	NTRK2
PLEKHB1	 2.000423e-13	 0.2553657	0.360	0.126	 4.361522e-09	5	PLEKHB1
LIMD1	 2.033314e-13	 0.2523835	0.317	0.099	 4.433234e-09	5	LIMD1
PDGFRA.1	 2.127115e-13	-0.3092036	0.016	0.198	 4.637748e-09	5	PDGFRA
ATP6V0E2.2	 2.207072e-13	 0.3371680	0.598	0.343	 4.812080e-09	5	ATP6V0E2
RPAIN	 2.574577e-13	 0.3393127	0.677	0.449	 5.613351e-09	5	RPAIN
SYT11	 2.973714e-13	 0.3596780	0.661	0.430	 6.483589e-09	5	SYT11
CUEDC2	 2.973857e-13	 0.3196256	0.556	0.295	 6.483900e-09	5	CUEDC2
RAC1	 3.226220e-13	 0.3316833	0.735	0.516	 7.034128e-09	5	RAC1
TIMP2	 5.303541e-13	 0.3492706	0.735	0.482	 1.156331e-08	5	TIMP2
ENO2.4	 5.870852e-13	-0.5016644	0.413	0.591	 1.280022e-08	5	ENO2
PMP2	 7.869666e-13	 0.2588140	0.524	0.252	 1.715823e-08	5	PMP2
RCC2.1	 9.174250e-13	 0.2782859	0.566	0.297	 2.000262e-08	5	RCC2
PGK1.4	 1.312645e-12	-0.4449419	0.476	0.698	 2.861960e-08	5	PGK1
RNF13	 2.191206e-12	 0.2753277	0.418	0.183	 4.777486e-08	5	RNF13
GNB4	 2.617946e-12	 0.2786089	0.344	0.200	 5.707908e-08	5	GNB4
DBI.4	 2.623013e-12	 0.2601627	0.963	0.789	 5.718955e-08	5	DBI
ENO1.1	 3.820902e-12	-0.4054053	0.698	0.835	 8.330713e-08	5	ENO1
CLU.5	 4.715348e-12	-0.6127866	0.159	0.347	 1.028087e-07	5	CLU
TMEM176B	 5.291622e-12	 0.2864469	0.217	0.070	 1.153732e-07	5	TMEM176B
NDUFA4L2.3	 5.684687e-12	-0.3591120	0.011	0.189	 1.239432e-07	5	NDUFA4L2
TMEM59	 5.830429e-12	 0.2990833	0.566	0.335	 1.271208e-07	5	TMEM59
CADM4.2	 7.539777e-12	 0.2833681	0.571	0.302	 1.643898e-07	5	CADM4
MT1X.5	 9.369083e-12	-1.2618490	0.201	0.402	 2.042741e-07	5	MT1X
SRI.1	 9.601730e-12	-0.3983506	0.312	0.545	 2.093465e-07	5	SRI
C1orf122	 1.050294e-11	 0.3108079	0.524	0.297	 2.289956e-07	5	C1orf122
CDC42SE1	 1.070750e-11	 0.2881679	0.534	0.297	 2.334557e-07	5	CDC42SE1
IGFBP2.3	 1.197264e-11	-0.6355751	0.497	0.684	 2.610394e-07	5	IGFBP2
ZFP36.4	 1.377290e-11	-0.4169133	0.048	0.238	 3.002906e-07	5	ZFP36
LAPTM4A.2	 1.699910e-11	-0.2806831	0.074	0.300	 3.706315e-07	5	LAPTM4A
SEPT2	 1.964055e-11	 0.3014765	0.640	0.434	 4.282229e-07	5	SEPT2
GRINA	 2.740534e-11	 0.2600743	0.534	0.275	 5.975186e-07	5	GRINA
RP11-849I19.1	 3.717528e-11	-0.2819032	0.069	0.262	 8.105327e-07	5	RP11-849I19.1
RPS2.3	 5.271575e-11	 0.2668165	0.995	0.973	 1.149362e-06	5	RPS2
CEBPD.4	 5.733624e-11	-0.4523200	0.063	0.251	 1.250102e-06	5	CEBPD
ADGRG1.1	 5.863003e-11	-0.3236253	0.148	0.375	 1.278311e-06	5	ADGRG1
FXYD6.5	 6.165510e-11	 0.3705520	0.831	0.649	 1.344266e-06	5	FXYD6
BASP1	 8.416730e-11	-0.2817308	0.063	0.278	 1.835100e-06	5	BASP1
TMSB4X.5	 8.615445e-11	-0.5456774	0.963	0.966	 1.878426e-06	5	TMSB4X
ID2.2	 8.906898e-11	-0.3808979	0.101	0.311	 1.941971e-06	5	ID2
GPM6B.1	 9.819378e-11	 0.3054244	0.704	0.455	 2.140919e-06	5	GPM6B
TECR	 1.768401e-10	 0.2616948	0.481	0.254	 3.855646e-06	5	TECR
EEF2.2	 1.776144e-10	 0.3082255	0.810	0.597	 3.872527e-06	5	EEF2
HSPB1.3	 2.137838e-10	-0.5304149	0.127	0.339	 4.661128e-06	5	HSPB1
SCARB2	 2.679372e-10	 0.2939988	0.481	0.271	 5.841834e-06	5	SCARB2
PHLDA1	 2.937120e-10	-0.2999688	0.111	0.327	 6.403803e-06	5	PHLDA1
UBE2E1	 4.167147e-10	 0.2631422	0.561	0.333	 9.085630e-06	5	UBE2E1
ANXA2.2	 4.439092e-10	-0.2935204	0.037	0.206	 9.678552e-06	5	ANXA2
ARL4C.4	 7.980834e-10	-0.3989700	0.175	0.391	 1.740061e-05	5	ARL4C
CNN3.2	 1.139940e-09	-0.3961823	0.206	0.395	 2.485411e-05	5	CNN3
ANP32B	 1.156601e-09	 0.2942360	0.444	0.272	 2.521737e-05	5	ANP32B
TMEM258	 1.196599e-09	 0.2591532	0.772	0.547	 2.608945e-05	5	TMEM258
ATP5G2.1	 1.391581e-09	 0.2666946	0.810	0.618	 3.034064e-05	5	ATP5G2
ATP1B1	 1.708440e-09	 0.2898724	0.471	0.260	 3.724911e-05	5	ATP1B1
NDRG1.4	 1.740803e-09	-0.4706510	0.058	0.227	 3.795472e-05	5	NDRG1
MT1XP1.5	 2.007870e-09	-0.4964261	0.032	0.196	 4.377759e-05	5	MT1XP1
JUNB.2	 2.410526e-09	-0.3452217	0.085	0.259	 5.255670e-05	5	JUNB
LAPTM4B	 3.525664e-09	 0.2536817	0.550	0.323	 7.687004e-05	5	LAPTM4B
HTRA1.3	 4.238182e-09	-0.3768203	0.122	0.310	 9.240507e-05	5	HTRA1
TCF4.1	 4.513828e-09	-0.3536747	0.169	0.375	 9.841499e-05	5	TCF4
HSP90AA1.1	 5.269542e-09	-0.3895169	0.413	0.613	 1.148918e-04	5	HSP90AA1
FOS.3	 6.030069e-09	-0.5366923	0.302	0.462	 1.314736e-04	5	FOS
RPL38.1	 6.169818e-09	 0.2561942	0.958	0.885	 1.345205e-04	5	RPL38
SGTA.1	 6.850574e-09	 0.2515093	0.481	0.265	 1.493631e-04	5	SGTA
RHOA	 8.036373e-09	 0.2582527	0.825	0.654	 1.752170e-04	5	RHOA
S100A10.4	 9.902940e-09	-0.3653276	0.095	0.250	 2.159138e-04	5	S100A10
MYL6	 1.269022e-08	-0.2967942	0.857	0.940	 2.766848e-04	5	MYL6
GAPDH.1	 1.288904e-08	-0.3822337	1.000	0.998	 2.810196e-04	5	GAPDH
PRDX1.2	 1.921840e-08	 0.2905035	0.698	0.584	 4.190188e-04	5	PRDX1
DLL3.4	 2.492929e-08	-0.3395170	0.106	0.256	 5.435334e-04	5	DLL3
SRP14	 2.546093e-08	 0.2575707	0.857	0.721	 5.551247e-04	5	SRP14
C12orf57	 2.642407e-08	-0.2723320	0.196	0.402	 5.761239e-04	5	C12orf57
MGEA5	 2.989871e-08	 0.2782016	0.481	0.350	 6.518816e-04	5	MGEA5
MDK.1	 3.884270e-08	-0.2840578	0.159	0.346	 8.468874e-04	5	MDK
TRIB2	 3.933260e-08	-0.2513454	0.085	0.264	 8.575687e-04	5	TRIB2
CAMK2N1.1	 4.724155e-08	-0.2541775	0.069	0.243	 1.030008e-03	5	CAMK2N1
GPM6A.5	 4.964068e-08	-0.3125914	0.503	0.670	 1.082316e-03	5	GPM6A
STMN2.2	 9.531825e-08	-0.2989797	0.053	0.205	 2.078224e-03	5	STMN2
HLA-A.2	 1.243085e-07	-0.3629816	0.339	0.520	 2.710297e-03	5	HLA-A
PTMS.1	 1.422465e-07	-0.2963238	0.333	0.492	 3.101401e-03	5	PTMS
NFIB	 1.982983e-07	-0.2822956	0.159	0.333	 4.323497e-03	5	NFIB
GFAP.4	 2.364301e-07	-0.5718405	0.143	0.271	 5.154885e-03	5	GFAP
H3F3B.1	 2.950536e-07	-0.3137512	0.852	0.904	 6.433053e-03	5	H3F3B
TMSB10.1	 3.447769e-07	-0.3253346	0.979	0.989	 7.517172e-03	5	TMSB10
C8orf22.5	 3.654315e-07	-0.4715208	0.063	0.202	 7.967502e-03	5	C8orf22
OLIG1.4	 4.312426e-07	-0.3322042	0.413	0.415	 9.402383e-03	5	OLIG1
CYR61.1	 5.351214e-07	-0.2613709	0.021	0.130	 1.166725e-02	5	CYR61
CRYAB.4	 9.125642e-07	-0.7281194	0.503	0.636	 1.989664e-02	5	CRYAB
SEC61G.2	 9.871972e-07	-0.2751052	0.735	0.764	 2.152386e-02	5	SEC61G
MIAT.2	 1.536146e-06	-0.3465274	0.063	0.219	 3.349258e-02	5	MIAT
CALM1	 1.906782e-06	-0.2775506	0.280	0.427	 4.157358e-02	5	CALM1
HLA-C.1	 2.093449e-06	-0.2635386	0.238	0.364	 4.564347e-02	5	HLA-C
ADM.4	 2.909788e-06	-0.3048368	0.053	0.182	 6.344211e-02	5	ADM
MYL12B	 3.778331e-06	-0.2511703	0.307	0.462	 8.237896e-02	5	MYL12B
APOE.4	 4.579030e-06	-0.4719529	0.138	0.236	 9.983659e-02	5	APOE
ARL6IP1.2	 8.300851e-06	-0.2926233	0.201	0.381	 1.809835e-01	5	ARL6IP1
GAPDHP63.1	 8.327991e-06	-0.2921860	0.381	0.520	 1.815752e-01	5	GAPDHP63
B2M.3	 1.099434e-05	-0.3907528	0.799	0.860	 2.397095e-01	5	B2M
ZFP36L2.4	 1.640198e-05	-0.3931723	0.212	0.329	 3.576123e-01	5	ZFP36L2
FOSB.3	 1.647226e-05	-0.2887849	0.122	0.262	 3.591447e-01	5	FOSB
RHOB.2	 1.761407e-05	 0.2539695	0.487	0.324	 3.840397e-01	5	RHOB
MT-CO2	 2.621365e-05	 0.3249605	0.693	0.492	 5.715361e-01	5	MT-CO2
IGFBP5.4	 3.001076e-05	-0.5567634	0.275	0.423	 6.543245e-01	5	IGFBP5
SLN.4	 4.903634e-05	-0.4853964	0.042	0.139	 1.000000e+00	5	SLN
JUN.3	 6.651226e-05	-0.3441719	0.423	0.496	 1.000000e+00	5	JUN
SPARC.5	 7.457427e-05	-0.4581458	0.312	0.402	 1.000000e+00	5	SPARC
HLA-B.2	 1.026403e-04	-0.2751524	0.333	0.401	 1.000000e+00	5	HLA-B
HMGN2.4	 1.740455e-04	-0.2948154	0.481	0.571	 1.000000e+00	5	HMGN2
HSPA1A.4	 3.153996e-04	-0.3524979	0.328	0.464	 1.000000e+00	5	HSPA1A
SPP1.4	 4.760888e-04	-1.1689304	0.360	0.424	 1.000000e+00	5	SPP1
FN1.4	 6.030700e-04	-0.3617534	0.074	0.159	 1.000000e+00	5	FN1
NR4A1.3	 9.024714e-04	-0.2570326	0.180	0.249	 1.000000e+00	5	NR4A1
FTL.2	 1.847667e-03	-0.4657738	0.910	0.878	 1.000000e+00	5	FTL
GLUL.4	 2.500319e-03	-0.3300998	0.217	0.270	 1.000000e+00	5	GLUL
IGFBP7.4	 3.549245e-03	-0.3805931	0.106	0.170	 1.000000e+00	5	IGFBP7
CTSB.3	 5.241194e-03	-0.2876471	0.228	0.284	 1.000000e+00	5	CTSB
SOX11.1	 3.457897e-92	 1.0512164	0.829	0.234	 7.539253e-88	6	SOX11
STMN2.3	 3.902518e-89	 1.0958491	0.741	0.146	 8.508660e-85	6	STMN2
SOX4.3	 4.034819e-51	 0.9253421	0.835	0.420	 8.797116e-47	6	SOX4
MIAT.3	 1.138282e-46	 1.0361009	0.641	0.169	 2.481797e-42	6	MIAT
HMP19	 2.312932e-46	 0.6415463	0.535	0.091	 5.042886e-42	6	HMP19
NSG1	 2.696469e-46	 0.5860313	0.488	0.079	 5.879111e-42	6	NSG1
TUBB2B.3	 6.645810e-43	 0.7114802	0.965	0.753	 1.448986e-38	6	TUBB2B
STMN1.4	 5.231827e-42	 0.7626353	0.935	0.711	 1.140695e-37	6	STMN1
CD24	 1.661289e-39	 0.6225388	0.612	0.151	 3.622109e-35	6	CD24
ELAVL4	 6.849227e-36	 0.4894449	0.441	0.058	 1.493337e-31	6	ELAVL4
B2M.4	 3.718890e-35	-0.9401825	0.588	0.877	 8.108296e-31	6	B2M
MLLT11.1	 3.384481e-32	 0.5957825	0.729	0.364	 7.379183e-28	6	MLLT11
CRABP1	 7.880622e-31	 0.9136677	0.312	0.041	 1.718212e-26	6	CRABP1
TUBB2A	 1.525446e-29	 0.6374152	0.771	0.467	 3.325929e-25	6	TUBB2A
BASP1.1	 1.724354e-28	 0.5667734	0.624	0.229	 3.759610e-24	6	BASP1
KLHL35	 1.960022e-28	 0.2896082	0.194	0.004	 4.273437e-24	6	KLHL35
TCF4.2	 4.056449e-28	 0.6131556	0.676	0.330	 8.844276e-24	6	TCF4
SYT4	 2.991999e-27	 0.3011205	0.224	0.008	 6.523456e-23	6	SYT4
RND3	 2.328760e-26	 0.4658808	0.365	0.066	 5.077396e-22	6	RND3
RCOR2	 3.807411e-26	 0.4209193	0.441	0.106	 8.301298e-22	6	RCOR2
NREP	 6.009027e-26	 0.5258392	0.647	0.325	 1.310148e-21	6	NREP
RMST	 1.665457e-25	 0.3429462	0.294	0.032	 3.631197e-21	6	RMST
TUBA1A.4	 4.076907e-25	 0.5095788	0.994	0.952	 8.888881e-21	6	TUBA1A
NFIB.1	 4.519773e-25	 0.5417422	0.635	0.291	 9.854460e-21	6	NFIB
DLX5	 7.155472e-25	 0.4417899	0.265	0.029	 1.560108e-20	6	DLX5
MEG3.2	 3.612255e-24	 0.7363512	0.618	0.292	 7.875799e-20	6	MEG3
GPC2	 5.763551e-24	 0.4178922	0.435	0.112	 1.256627e-19	6	GPC2
CD9.2	 2.276826e-23	-0.5617352	0.135	0.489	 4.964163e-19	6	CD9
ARL4C.5	 5.422402e-23	 0.5153743	0.729	0.342	 1.182246e-18	6	ARL4C
MT3.4	 7.409058e-23	-0.9889632	0.429	0.691	 1.615397e-18	6	MT3
STMN4	 4.806549e-21	 0.5801538	0.482	0.197	 1.047972e-16	6	STMN4
YWHAG	 1.710288e-20	 0.4125168	0.665	0.481	 3.728941e-16	6	YWHAG
NFIX	 2.781326e-20	 0.4583235	0.635	0.334	 6.064125e-16	6	NFIX
S100B.4	 3.392660e-20	-0.6553763	0.176	0.540	 7.397017e-16	6	S100B
INSM1	 5.610138e-20	 0.3157296	0.341	0.070	 1.223178e-15	6	INSM1
CDK5R1	 1.030237e-19	 0.3382273	0.371	0.099	 2.246226e-15	6	CDK5R1
PTPRZ1.3	 5.142041e-19	-0.5923713	0.241	0.587	 1.121119e-14	6	PTPRZ1
ZFP36L2.5	 8.726257e-19	-0.5812447	0.059	0.341	 1.902586e-14	6	ZFP36L2
VIM.5	 1.346734e-18	-1.0718385	0.329	0.571	 2.936284e-14	6	VIM
HN1.1	 3.058479e-18	 0.4752551	0.741	0.424	 6.668402e-14	6	HN1
MT1G.6	 5.005371e-18	-1.0859420	0.041	0.291	 1.091321e-13	6	MT1G
SPARCL1.5	 7.534593e-18	-0.9533902	0.276	0.567	 1.642767e-13	6	SPARCL1
TSC22D4.4	 1.218839e-17	-0.5991200	0.188	0.521	 2.657434e-13	6	TSC22D4
DLX6-AS1	 1.367112e-17	 0.4446735	0.171	0.020	 2.980715e-13	6	DLX6-AS1
FOS.4	 2.852180e-17	-0.7132095	0.188	0.470	 6.218607e-13	6	FOS
GAP43.1	 4.224217e-17	 0.5357459	0.747	0.494	 9.210060e-13	6	GAP43
DLX6	 5.839746e-17	 0.3860756	0.159	0.028	 1.273240e-12	6	DLX6
ANXA5	 1.024232e-16	-0.3401240	0.071	0.348	 2.233133e-12	6	ANXA5
PTPRS.1	 1.580540e-16	 0.4298704	0.653	0.390	 3.446050e-12	6	PTPRS
MARCKSL1.4	 1.723286e-16	 0.3855767	0.882	0.683	 3.757281e-12	6	MARCKSL1
HRK	 1.745207e-16	 0.3674755	0.218	0.034	 3.805074e-12	6	HRK
SRRM3	 2.467134e-16	 0.2630981	0.224	0.034	 5.379091e-12	6	SRRM3
NTRK2.5	 2.595272e-16	-0.6603194	0.106	0.368	 5.658472e-12	6	NTRK2
UCHL1.1	 2.912268e-16	 0.4209516	0.865	0.641	 6.349617e-12	6	UCHL1
HTRA1.4	 3.000888e-16	-0.4659253	0.059	0.313	 6.542836e-12	6	HTRA1
PKIA	 7.152974e-16	 0.3332646	0.406	0.153	 1.559563e-11	6	PKIA
MT1X.6	 7.683368e-16	-1.3149651	0.153	0.405	 1.675205e-11	6	MT1X
ZFP36L1	 1.202945e-15	-0.3228955	0.006	0.199	 2.622780e-11	6	ZFP36L1
TUBB.3	 1.660863e-15	 0.3628972	0.929	0.711	 3.621180e-11	6	TUBB
CAMK2N1.2	 2.326828e-15	 0.4273673	0.500	0.205	 5.073183e-11	6	CAMK2N1
MT2A.6	 2.459809e-15	-1.1921092	0.418	0.631	 5.363121e-11	6	MT2A
NDRG4	 2.749073e-15	 0.3516056	0.465	0.199	 5.993804e-11	6	NDRG4
SCRG1.5	 3.464718e-15	-0.6636204	0.576	0.792	 7.554125e-11	6	SCRG1
QKI.1	 6.593522e-15	-0.4498854	0.324	0.613	 1.437586e-10	6	QKI
SCG3	 7.101328e-15	 0.3213183	0.435	0.162	 1.548303e-10	6	SCG3
DCX	 1.046803e-14	 0.3656899	0.459	0.194	 2.282344e-10	6	DCX
GSE1	 1.554578e-14	 0.3098930	0.329	0.111	 3.389445e-10	6	GSE1
CRMP1	 1.634335e-14	 0.3426712	0.494	0.244	 3.563340e-10	6	CRMP1
TMEM161B-AS1	 2.787885e-14	 0.3510503	0.424	0.206	 6.078426e-10	6	TMEM161B-AS1
RBFOX2	 3.614392e-14	 0.3398934	0.418	0.150	 7.880459e-10	6	RBFOX2
EGR1.4	 4.128095e-14	-0.9207803	0.341	0.575	 9.000486e-10	6	EGR1
TERF2IP	 5.005221e-14	 0.3630054	0.594	0.335	 1.091288e-09	6	TERF2IP
H3F3B.2	 5.464804e-14	 0.3628714	0.976	0.893	 1.191491e-09	6	H3F3B
MT1XP1.6	 6.086210e-14	-0.5065295	0.018	0.196	 1.326976e-09	6	MT1XP1
BCAN.5	 1.039786e-13	-0.8554573	0.429	0.667	 2.267045e-09	6	BCAN
HLA-A.3	 1.260055e-13	-0.4479341	0.271	0.524	 2.747299e-09	6	HLA-A
APOD.4	 1.468638e-13	-0.4878577	0.088	0.362	 3.202072e-09	6	APOD
ZNF428.1	 1.734951e-13	 0.3376160	0.700	0.548	 3.782713e-09	6	ZNF428
GAPDH.2	 1.872579e-13	-0.3988640	0.994	0.999	 4.082784e-09	6	GAPDH
RBP1.1	 1.951465e-13	 0.4058411	0.329	0.152	 4.254779e-09	6	RBP1
GNG5	 2.728672e-13	-0.2947292	0.094	0.338	 5.949323e-09	6	GNG5
CEBPD.5	 4.532419e-13	-0.4633048	0.041	0.251	 9.882033e-09	6	CEBPD
NEAT1.6	 4.542060e-13	-0.7225375	0.241	0.448	 9.903054e-09	6	NEAT1
PON2	 7.969754e-13	-0.3116787	0.059	0.291	 1.737645e-08	6	PON2
DDAH2	 8.993569e-13	 0.3168004	0.429	0.184	 1.960868e-08	6	DDAH2
MEIS2	 9.152545e-13	 0.2630903	0.253	0.081	 1.995529e-08	6	MEIS2
TIMP2.1	 1.091965e-12	-0.3868036	0.241	0.525	 2.380812e-08	6	TIMP2
SPARC.6	 1.135997e-12	-0.6427335	0.159	0.414	 2.476814e-08	6	SPARC
RPLP1	 1.236276e-12	-0.3492669	0.965	0.989	 2.695453e-08	6	RPLP1
TTC9B	 2.791099e-12	 0.2705938	0.282	0.088	 6.085433e-08	6	TTC9B
LINC00461	 1.102537e-11	 0.3141989	0.394	0.152	 2.403861e-07	6	LINC00461
LGALS1.4	 1.377015e-11	-0.4977248	0.276	0.500	 3.002305e-07	6	LGALS1
EEF1A1	 2.515489e-11	-0.2807402	1.000	0.992	 5.484520e-07	6	EEF1A1
DBI.5	 2.705269e-11	-0.4622932	0.635	0.818	 5.898299e-07	6	DBI
SIRT2.6	 4.128256e-11	-0.7141159	0.176	0.426	 9.000836e-07	6	SIRT2
ACOT7	 4.741336e-11	 0.2590790	0.382	0.211	 1.033754e-06	6	ACOT7
PMP2.1	 8.051854e-11	-0.3525070	0.071	0.293	 1.755546e-06	6	PMP2
SCD5.3	 8.703180e-11	-0.3934998	0.200	0.449	 1.897554e-06	6	SCD5
FOSB.4	 9.393250e-11	-0.3863092	0.082	0.264	 2.048010e-06	6	FOSB
S100A1.6	 1.206446e-10	-0.4344579	0.029	0.227	 2.630413e-06	6	S100A1
TMSB10P1	 1.277027e-10	 0.3226787	0.541	0.355	 2.784303e-06	6	TMSB10P1
HES6.2	 1.423618e-10	 0.4857518	0.418	0.260	 3.103914e-06	6	HES6
RHOA.1	 1.693464e-10	-0.3443821	0.488	0.684	 3.692260e-06	6	RHOA
TMSB10.2	 1.784179e-10	 0.4018486	0.994	0.987	 3.890045e-06	6	TMSB10
GPM6B.2	 1.987521e-10	-0.4025557	0.265	0.494	 4.333392e-06	6	GPM6B
NFIA	 1.990009e-10	 0.3207513	0.429	0.206	 4.338816e-06	6	NFIA
KAZN.2	 2.317882e-10	-0.2696309	0.035	0.223	 5.053678e-06	6	KAZN
SEZ6L	 2.706946e-10	 0.2550387	0.353	0.126	 5.901955e-06	6	SEZ6L
DBN1	 3.090301e-10	 0.2600733	0.429	0.220	 6.737783e-06	6	DBN1
TF.5	 4.418996e-10	-0.3604633	0.018	0.185	 9.634737e-06	6	TF
GSN.2	 7.795638e-10	-0.3614272	0.059	0.253	 1.699683e-05	6	GSN
KIF5C	 9.236561e-10	 0.2959953	0.353	0.148	 2.013847e-05	6	KIF5C
HLA-B.3	 1.069681e-09	-0.4321977	0.194	0.412	 2.332226e-05	6	HLA-B
JUN.4	 1.238781e-09	-0.5018529	0.294	0.506	 2.700914e-05	6	JUN
GPR17.3	 1.869119e-09	-0.2587356	0.006	0.159	 4.075240e-05	6	GPR17
SEPT2.1	 2.181248e-09	-0.3047557	0.235	0.470	 4.755775e-05	6	SEPT2
OLIG1.5	 2.209320e-09	-0.4311895	0.194	0.434	 4.816980e-05	6	OLIG1
TM4SF1.2	 2.971546e-09	-0.2593895	0.053	0.228	 6.478861e-05	6	TM4SF1
NPPA.1	 3.561319e-09	 0.3214451	0.265	0.089	 7.764744e-05	6	NPPA
SMOC1.4	 3.876235e-09	-0.3634097	0.094	0.315	 8.451356e-05	6	SMOC1
TUBA1B.3	 4.478922e-09	-0.5040581	0.794	0.860	 9.765394e-05	6	TUBA1B
RPL41	 4.644617e-09	-0.2747312	0.965	0.985	 1.012666e-04	6	RPL41
CNP.5	 5.713495e-09	-0.4891249	0.206	0.419	 1.245713e-04	6	CNP
MAP1B.2	 6.060356e-09	 0.3199618	0.647	0.434	 1.321339e-04	6	MAP1B
GADD45G.1	 7.091132e-09	 0.3708358	0.465	0.229	 1.546079e-04	6	GADD45G
YWHAB	 8.514356e-09	 0.2835089	0.676	0.536	 1.856385e-04	6	YWHAB
EIF4G2	 1.024449e-08	 0.2869656	0.788	0.655	 2.233605e-04	6	EIF4G2
BLCAP	 1.140647e-08	 0.2633898	0.418	0.209	 2.486952e-04	6	BLCAP
BEX2	 1.168771e-08	 0.2557688	0.388	0.224	 2.548271e-04	6	BEX2
POU3F3.2	 1.248611e-08	 0.3296707	0.553	0.334	 2.722346e-04	6	POU3F3
PPP1R14B.1	 1.557979e-08	 0.2651677	0.547	0.320	 3.396861e-04	6	PPP1R14B
TNS3.4	 1.574016e-08	-0.2700456	0.047	0.223	 3.431827e-04	6	TNS3
TTYH1.1	 1.672291e-08	-0.2543624	0.059	0.243	 3.646096e-04	6	TTYH1
DPYSL3.3	 2.139413e-08	 0.2984392	0.524	0.370	 4.664563e-04	6	DPYSL3
ATP1B2	 2.181045e-08	-0.2800505	0.071	0.247	 4.755332e-04	6	ATP1B2
MT1E.2	 2.259677e-08	-0.2879145	0.018	0.146	 4.926775e-04	6	MT1E
RPL19	 2.292969e-08	-0.2692502	0.841	0.913	 4.999360e-04	6	RPL19
JUNB.3	 2.555042e-08	-0.3145886	0.088	0.257	 5.570758e-04	6	JUNB
SGK1.2	 2.755270e-08	-0.3521527	0.076	0.252	 6.007316e-04	6	SGK1
CHD7	 3.853627e-08	 0.2661989	0.400	0.195	 8.402064e-04	6	CHD7
EPHB1.2	 4.550177e-08	-0.2531416	0.076	0.251	 9.920750e-04	6	EPHB1
C1QL1.2	 4.677450e-08	-0.2730216	0.076	0.253	 1.019824e-03	6	C1QL1
FTH1.3	 7.796634e-08	-0.3449028	0.971	0.996	 1.699900e-03	6	FTH1
S100A6.1	 8.540364e-08	-0.4327030	0.200	0.379	 1.862056e-03	6	S100A6
PPIB.1	 1.225053e-07	-0.3182203	0.435	0.618	 2.670984e-03	6	PPIB
CLDN11.5	 1.330802e-07	-0.4938498	0.071	0.231	 2.901548e-03	6	CLDN11
ZFP36.5	 1.333512e-07	-0.3615235	0.100	0.231	 2.907457e-03	6	ZFP36
RAB31.2	 1.575883e-07	-0.2591895	0.141	0.331	 3.435899e-03	6	RAB31
PDGFRA.2	 1.992530e-07	-0.2567861	0.053	0.193	 4.344312e-03	6	PDGFRA
UBE2C.4	 2.682995e-07	-0.2988976	0.047	0.177	 5.849735e-03	6	UBE2C
TPT1.2	 3.479742e-07	-0.2947113	0.782	0.876	 7.586881e-03	6	TPT1
RPLP0	 3.696371e-07	-0.2553364	0.771	0.865	 8.059198e-03	6	RPLP0
ADM.5	 4.131043e-07	-0.2947578	0.059	0.181	 9.006912e-03	6	ADM
PLP1.5	 4.501029e-07	-0.9034052	0.129	0.305	 9.813593e-03	6	PLP1
DYNLT1	 5.050864e-07	 0.2741761	0.571	0.380	 1.101240e-02	6	DYNLT1
MAP2.2	 5.140510e-07	 0.2868026	0.706	0.512	 1.120785e-02	6	MAP2
RHOB.3	 5.254199e-07	-0.3273687	0.200	0.350	 1.145573e-02	6	RHOB
LUC7L3	 5.465593e-07	 0.2703191	0.624	0.460	 1.191663e-02	6	LUC7L3
NDRG1.5	 6.253983e-07	-0.3982366	0.094	0.222	 1.363556e-02	6	NDRG1
SLN.5	 7.487941e-07	-0.4942290	0.029	0.140	 1.632596e-02	6	SLN
GFAP.5	 7.675913e-07	-0.6204126	0.100	0.274	 1.673579e-02	6	GFAP
CD63	 8.324053e-07	-0.2797437	0.576	0.705	 1.814893e-02	6	CD63
SLC44A1.1	 1.061041e-06	-0.2831988	0.153	0.345	 2.313388e-02	6	SLC44A1
